,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType
421,466976,5,527449,31536000,640.95,,,,,,,1,4
422,466976,5,459381,31536000,2249.28,,,,,,,1,4
423,466976,5,595298,31536000,7533.16,,,,,,,1,4
424,466976,5,466907,31536000,576.32,,,,,,,1,4
425,466976,5,589943,31536000,3435.72,,,,,,,1,4
426,466976,5,577992,31536000,3963.81,,,,,,,1,4
427,466976,5,537281,31536000,848.82,,,,,,,1,4
428,466976,5,523927,31536000,3202.79,,,,,,,1,4
429,466976,5,642329,31536000,1652.08,,,,,,,1,4
430,466976,5,503701,31536000,5169.73,,,,,,,1,4
431,466976,5,571970,31536000,168.32,,,,,,,1,4
432,466976,5,632961,31536000,723.89,,,,,,,1,4
433,466976,5,473173,31536000,7146.89,,,,,,,1,4
434,466976,5,620120,31536000,248.9,,,,,,,1,4
435,466976,5,575030,31536000,5749.62,,,,,,,1,4
436,466976,5,621924,31536000,3816.99,,,,,,,1,4
437,510031,5,607386,31536000,915.56,,,,,,,4,1
438,552988,5,607386,31536000,67455.8,,,,,,,4,1
439,607386,5,567195,31536000,3985.69,,,,,,,1,4
440,607386,5,527449,31536000,352.43,,,,,,,1,4
441,607386,5,459381,31536000,174.81,,,,,,,1,4
442,607386,5,595298,31536000,5638.62,,,,,,,1,4
443,607386,5,466907,31536000,2396.91,,,,,,,1,4
444,607386,5,589943,31536000,622.79,,,,,,,1,4
445,607386,5,537281,31536000,170.71,,,,,,,1,4
446,607386,5,523927,31536000,4129.17,,,,,,,1,4
447,607386,5,580426,31536000,790.97,,,,,,,1,4
448,607386,5,595581,31536000,618.59,,,,,,,1,4
449,607386,5,642329,31536000,2377.76,,,,,,,1,4
450,607386,5,503701,31536000,6084.53,,,,,,,1,4
451,607386,5,632961,31536000,347.93,,,,,,,1,4
452,607386,5,473173,31536000,3632.97,,,,,,,1,4
453,620120,5,607386,31536000,601.22,,,,,,,4,1
454,607386,5,575030,31536000,18698.1,,,,,,,1,4
455,607386,5,621924,31536000,2016.27,,,,,,,1,4
456,628223,5,503218,31536000,2582.67,,,,,,,1,4
457,628223,5,630626,31536000,8091.25,,,,,,,1,4
458,510031,5,628223,31536000,1129.49,,,,,,,4,1
459,552988,5,628223,31536000,86251.6,,,,,,,4,1
460,628223,5,567195,31536000,9336.13,,,,,,,1,4
461,628223,5,527449,31536000,576.14,,,,,,,1,4
462,628223,5,459381,31536000,978.47,,,,,,,1,4
463,628223,5,595298,31536000,8384.06,,,,,,,1,4
464,628223,5,466907,31536000,1096.37,,,,,,,1,4
465,628223,5,606730,31536000,1846.53,,,,,,,1,4
466,628223,5,537281,31536000,948.57,,,,,,,1,4
467,628223,5,523927,31536000,4632.3,,,,,,,1,4
468,628223,5,580426,31536000,30.83,,,,,,,1,4
469,628223,5,595581,31536000,3739.59,,,,,,,1,4
470,628223,5,642329,31536000,4394.98,,,,,,,1,4
471,628223,5,503701,31536000,7443.2,,,,,,,1,4
472,628223,5,571970,31536000,304.78,,,,,,,1,4
473,628223,5,632961,31536000,520.28,,,,,,,1,4
474,628223,5,473173,31536000,6636.04,,,,,,,1,4
475,628223,5,620120,31536000,4485.42,,,,,,,1,4
476,628223,5,575030,31536000,19153.4,,,,,,,1,4
477,628223,5,621924,31536000,1117.73,,,,,,,1,4
478,516236,5,630626,31536000,39291.8,,,,,,,1,4
479,510031,5,516236,31536000,6908.27,,,,,,,4,1
480,552988,5,516236,31536000,159997.0,,,,,,,4,1
481,516236,5,567195,31536000,32142.3,,,,,,,1,4
482,516236,5,527449,31536000,713.06,,,,,,,1,4
483,516236,5,459381,31536000,1904.74,,,,,,,1,4
484,516236,5,595298,31536000,1406.81,,,,,,,1,4
485,516236,5,466907,31536000,1929.22,,,,,,,1,4
486,516236,5,589943,31536000,6938.77,,,,,,,1,4
487,516236,5,537281,31536000,5302.1,,,,,,,1,4
488,516236,5,523927,31536000,2618.5,,,,,,,1,4
489,516236,5,580426,31536000,8956.1,,,,,,,1,4
490,516236,5,595581,31536000,11185.4,,,,,,,1,4
491,516236,5,616315,31536000,4836.31,,,,,,,1,4
492,516236,5,503701,31536000,2574.66,,,,,,,1,4
493,516236,5,571970,31536000,280.38,,,,,,,1,4
494,516236,5,632961,31536000,353.31,,,,,,,1,4
495,516236,5,473173,31536000,2489.02,,,,,,,1,4
496,516236,5,620120,31536000,146800.0,,,,,,,1,4
497,516236,5,575030,31536000,41464.4,,,,,,,1,4
498,516236,5,621924,31536000,47400.0,,,,,,,1,4
499,492701,5,503218,31536000,1399.05,,,,,,,1,4
500,492701,5,630626,31536000,9335.04,,,,,,,1,4
501,492701,5,536346,31536000,6111.55,,,,,,,1,4
502,492701,5,520660,31536000,4744.49,,,,,,,1,4
503,552988,5,492701,31536000,39167.1,,,,,,,4,1
504,492701,5,527449,31536000,170.12,,,,,,,1,4
505,492701,5,459381,31536000,1819.6,,,,,,,1,4
506,492701,5,595298,31536000,8665.54,,,,,,,1,4
507,492701,5,466907,31536000,1433.99,,,,,,,1,4
508,492701,5,589943,31536000,4463.25,,,,,,,1,4
509,492701,5,523927,31536000,2261.47,,,,,,,1,4
510,492701,5,595581,31536000,3006.51,,,,,,,1,4
511,492701,5,616315,31536000,3052.63,,,,,,,1,4
512,492701,5,642329,31536000,2193.96,,,,,,,1,4
513,492701,5,571970,31536000,251.9,,,,,,,1,4
514,492701,5,644226,31536000,2367.25,,,,,,,1,4
515,492701,5,632961,31536000,532.37,,,,,,,1,4
516,492701,5,473173,31536000,612.6,,,,,,,1,4
517,492701,5,620120,31536000,4436.3,,,,,,,1,4
518,492701,5,575030,31536000,16279.8,,,,,,,1,4
519,584736,5,630626,31536000,19167.7,,,,,,,1,4
520,552988,5,584736,31536000,134196.0,,,,,,,4,1
521,584736,5,567195,31536000,26846.9,,,,,,,1,4
522,584736,5,527449,31536000,494.71,,,,,,,1,4
523,584736,5,459381,31536000,2778.19,,,,,,,1,4
524,584736,5,595298,31536000,7045.08,,,,,,,1,4
525,584736,5,466907,31536000,534.07,,,,,,,1,4
526,584736,5,589943,31536000,12526.9,,,,,,,1,4
527,584736,5,523927,31536000,6214.69,,,,,,,1,4
528,584736,5,580426,31536000,1500.31,,,,,,,1,4
529,584736,5,595581,31536000,15399.5,,,,,,,1,4
530,584736,5,616315,31536000,535.85,,,,,,,1,4
531,584736,5,642329,31536000,6650.38,,,,,,,1,4
532,584736,5,503701,31536000,5190.51,,,,,,,1,4
533,584736,5,571970,31536000,117.94,,,,,,,1,4
534,584736,5,632961,31536000,1100.5,,,,,,,1,4
535,584736,5,473173,31536000,8001.41,,,,,,,1,4
536,584736,5,620120,31536000,11520.6,,,,,,,1,4
537,584736,5,621924,31536000,15668.2,,,,,,,1,4
538,520084,5,640784,31536000,1761.31,,,,,,,1,4
539,520084,5,630626,31536000,10072.2,,,,,,,1,4
540,520084,5,536346,31536000,3978.84,,,,,,,1,4
541,510031,5,520084,31536000,2024.7,,,,,,,4,1
542,520084,5,520660,31536000,11179.5,,,,,,,1,4
543,552988,5,520084,31536000,129601.0,,,,,,,4,1
544,520084,5,567195,31536000,17907.0,,,,,,,1,4
545,520084,5,527449,31536000,522.39,,,,,,,1,4
546,520084,5,459381,31536000,994.25,,,,,,,1,4
547,520084,5,595298,31536000,2315.62,,,,,,,1,4
548,520084,5,466907,31536000,1531.51,,,,,,,1,4
549,520084,5,589943,31536000,15080.3,,,,,,,1,4
550,520084,5,577992,31536000,8845.36,,,,,,,1,4
551,520084,5,537281,31536000,2262.18,,,,,,,1,4
552,520084,5,523927,31536000,5343.67,,,,,,,1,4
553,520084,5,580426,31536000,2588.29,,,,,,,1,4
554,520084,5,595581,31536000,13260.7,,,,,,,1,4
555,520084,5,642329,31536000,2230.88,,,,,,,1,4
556,520084,5,503701,31536000,16249.6,,,,,,,1,4
557,520084,5,644226,31536000,2347.91,,,,,,,1,4
558,520084,5,632961,31536000,2580.06,,,,,,,1,4
559,520084,5,473173,31536000,530.03,,,,,,,1,4
560,520084,5,620120,31536000,20358.5,,,,,,,1,4
561,520084,5,575030,31536000,30415.8,,,,,,,1,4
562,529433,5,640784,31536000,3538.33,,,,,,,1,4
563,529433,5,630626,31536000,13854.7,,,,,,,1,4
564,529433,5,536346,31536000,4349.74,,,,,,,1,4
565,510031,5,529433,31536000,1284.37,,,,,,,4,1
566,529433,5,520660,31536000,10862.7,,,,,,,1,4
567,552988,5,529433,31536000,121408.0,,,,,,,4,1
568,529433,5,567195,31536000,6540.34,,,,,,,1,4
569,529433,5,527449,31536000,1415.99,,,,,,,1,4
570,529433,5,459381,31536000,1597.54,,,,,,,1,4
571,529433,5,595298,31536000,1812.17,,,,,,,1,4
572,529433,5,466907,31536000,2716.27,,,,,,,1,4
573,529433,5,606730,31536000,3419.82,,,,,,,1,4
574,529433,5,589943,31536000,3143.13,,,,,,,1,4
575,529433,5,577992,31536000,8060.6,,,,,,,1,4
576,529433,5,537281,31536000,460.34,,,,,,,1,4
577,529433,5,523927,31536000,5167.03,,,,,,,1,4
578,529433,5,580426,31536000,2514.63,,,,,,,1,4
579,529433,5,616315,31536000,4385.38,,,,,,,1,4
580,529433,5,642329,31536000,684.27,,,,,,,1,4
581,529433,5,503701,31536000,210.5,,,,,,,1,4
582,529433,5,644226,31536000,2158.6,,,,,,,1,4
583,529433,5,632961,31536000,1017.67,,,,,,,1,4
584,529433,5,473173,31536000,6453.51,,,,,,,1,4
585,529433,5,620120,31536000,13393.6,,,,,,,1,4
586,529433,5,575030,31536000,15821.9,,,,,,,1,4
587,529433,5,621924,31536000,6900.2,,,,,,,1,4
588,493094,5,630626,31536000,10157.6,,,,,,,1,4
589,552988,5,493094,31536000,79413.8,,,,,,,4,1
590,493094,5,567195,31536000,6315.32,,,,,,,1,4
591,493094,5,527449,31536000,1159.64,,,,,,,1,4
592,493094,5,459381,31536000,1793.02,,,,,,,1,4
593,493094,5,595298,31536000,2799.86,,,,,,,1,4
594,493094,5,466907,31536000,1723.73,,,,,,,1,4
595,493094,5,589943,31536000,4391.21,,,,,,,1,4
596,493094,5,577992,31536000,78.87,,,,,,,1,4
597,493094,5,523927,31536000,10214.8,,,,,,,1,4
598,493094,5,580426,31536000,1173.68,,,,,,,1,4
599,493094,5,616315,31536000,1631.93,,,,,,,1,4
600,493094,5,642329,31536000,4803.92,,,,,,,1,4
601,493094,5,503701,31536000,3163.52,,,,,,,1,4
602,493094,5,571970,31536000,616.21,,,,,,,1,4
603,493094,5,473173,31536000,3725.96,,,,,,,1,4
604,493094,5,620120,31536000,3582.65,,,,,,,1,4
605,493094,5,621924,31536000,2441.93,,,,,,,1,4
606,510031,5,604113,31536000,115.29,,,,,,,4,1
607,552988,5,604113,31536000,2933.47,,,,,,,4,1
608,604113,5,567195,31536000,102.25,,,,,,,1,4
609,604113,5,527449,31536000,153.88,,,,,,,1,4
610,604113,5,459381,31536000,698.03,,,,,,,1,4
611,604113,5,595298,31536000,926.2,,,,,,,1,4
612,604113,5,466907,31536000,233.46,,,,,,,1,4
613,604113,5,537281,31536000,539.3,,,,,,,1,4
614,604113,5,523927,31536000,323.11,,,,,,,1,4
615,604113,5,580426,31536000,53.94,,,,,,,1,4
616,604113,5,616315,31536000,437.88,,,,,,,1,4
617,604113,5,642329,31536000,402.74,,,,,,,1,4
618,604113,5,503701,31536000,449.99,,,,,,,1,4
619,604113,5,632961,31536000,1.53,,,,,,,1,4
620,604113,5,473173,31536000,435.11,,,,,,,1,4
621,620120,5,604113,31536000,154.55,,,,,,,4,1
622,604113,5,621924,31536000,796.54,,,,,,,1,4
623,510031,5,493652,31536000,735.72,,,,,,,4,1
624,552988,5,493652,31536000,15445.8,,,,,,,4,1
625,493652,5,567195,31536000,2055.58,,,,,,,1,4
626,493652,5,527449,31536000,142.76,,,,,,,1,4
627,493652,5,459381,31536000,156.76,,,,,,,1,4
628,493652,5,595298,31536000,1299.03,,,,,,,1,4
629,493652,5,466907,31536000,336.29,,,,,,,1,4
630,493652,5,577992,31536000,120.27,,,,,,,1,4
631,493652,5,537281,31536000,304.65,,,,,,,1,4
632,493652,5,523927,31536000,1011.58,,,,,,,1,4
633,493652,5,595581,31536000,214.43,,,,,,,1,4
634,493652,5,616315,31536000,284.93,,,,,,,1,4
635,493652,5,642329,31536000,490.95,,,,,,,1,4
636,493652,5,503701,31536000,1132.0,,,,,,,1,4
637,493652,5,571970,31536000,38.67,,,,,,,1,4
638,493652,5,632961,31536000,78.12,,,,,,,1,4
639,493652,5,473173,31536000,1651.44,,,,,,,1,4
640,493652,5,620120,31536000,1018.22,,,,,,,1,4
641,493652,5,575030,31536000,8492.89,,,,,,,1,4
642,493652,5,621924,31536000,85.67,,,,,,,1,4
643,510031,5,544074,31536000,173.45,,,,,,,4,1
644,552988,5,544074,31536000,5639.96,,,,,,,4,1
645,544074,5,567195,31536000,1003.13,,,,,,,1,4
646,544074,5,527449,31536000,139.33,,,,,,,1,4
647,544074,5,459381,31536000,259.1,,,,,,,1,4
648,544074,5,595298,31536000,370.86,,,,,,,1,4
649,544074,5,466907,31536000,132.61,,,,,,,1,4
650,544074,5,589943,31536000,233.7,,,,,,,1,4
651,544074,5,577992,31536000,73.43,,,,,,,1,4
652,544074,5,537281,31536000,114.21,,,,,,,1,4
653,544074,5,523927,31536000,382.88,,,,,,,1,4
654,544074,5,580426,31536000,18.12,,,,,,,1,4
655,544074,5,595581,31536000,376.4,,,,,,,1,4
656,544074,5,616315,31536000,447.16,,,,,,,1,4
657,544074,5,503701,31536000,567.43,,,,,,,1,4
658,544074,5,632961,31536000,4.52,,,,,,,1,4
659,544074,5,473173,31536000,592.22,,,,,,,1,4
660,544074,5,620120,31536000,243.68,,,,,,,1,4
661,544074,5,575030,31536000,2345.31,,,,,,,1,4
662,541619,5,630626,31536000,1088.77,,,,,,,1,4
663,541619,5,536346,31536000,444.32,,,,,,,1,4
664,541619,5,520660,31536000,713.5,,,,,,,1,4
665,552988,5,541619,31536000,4553.79,,,,,,,4,1
666,541619,5,567195,31536000,26.11,,,,,,,1,4
667,541619,5,527449,31536000,75.27,,,,,,,1,4
668,541619,5,459381,31536000,218.46,,,,,,,1,4
669,541619,5,595298,31536000,208.62,,,,,,,1,4
670,541619,5,466907,31536000,231.44,,,,,,,1,4
671,541619,5,589943,31536000,577.37,,,,,,,1,4
672,541619,5,577992,31536000,16.34,,,,,,,1,4
673,541619,5,537281,31536000,92.3,,,,,,,1,4
674,541619,5,523927,31536000,263.52,,,,,,,1,4
675,541619,5,580426,31536000,125.82,,,,,,,1,4
676,541619,5,595581,31536000,588.78,,,,,,,1,4
677,541619,5,616315,31536000,669.26,,,,,,,1,4
678,541619,5,642329,31536000,21.65,,,,,,,1,4
679,541619,5,503701,31536000,574.32,,,,,,,1,4
680,541619,5,571970,31536000,4.93,,,,,,,1,4
681,541619,5,644226,31536000,146.4,,,,,,,1,4
682,541619,5,632961,31536000,85.13,,,,,,,1,4
683,541619,5,473173,31536000,1085.42,,,,,,,1,4
684,541619,5,620120,31536000,72.99,,,,,,,1,4
685,541619,5,575030,31536000,2793.29,,,,,,,1,4
686,541619,5,621924,31536000,283.97,,,,,,,1,4
687,614761,5,630626,31536000,4471.64,,,,,,,1,4
688,510031,5,614761,31536000,2505.35,,,,,,,4,1
689,552988,5,614761,31536000,24662.9,,,,,,,4,1
690,614761,5,527449,31536000,11.82,,,,,,,1,4
691,614761,5,459381,31536000,663.33,,,,,,,1,4
692,614761,5,595298,31536000,1026.74,,,,,,,1,4
693,614761,5,466907,31536000,584.32,,,,,,,1,4
694,614761,5,577992,31536000,847.85,,,,,,,1,4
695,614761,5,537281,31536000,425.54,,,,,,,1,4
696,614761,5,523927,31536000,3508.3,,,,,,,1,4
697,614761,5,580426,31536000,17.14,,,,,,,1,4
698,614761,5,616315,31536000,460.73,,,,,,,1,4
699,614761,5,642329,31536000,532.11,,,,,,,1,4
700,614761,5,503701,31536000,1698.46,,,,,,,1,4
701,614761,5,632961,31536000,489.33,,,,,,,1,4
702,614761,5,473173,31536000,2501.87,,,,,,,1,4
703,614761,5,620120,31536000,2556.09,,,,,,,1,4
704,614761,5,575030,31536000,5740.1,,,,,,,1,4
705,500813,5,640784,31536000,185.98,,,,,,,1,4
706,500813,5,630626,31536000,3233.06,,,,,,,1,4
707,500813,5,536346,31536000,1861.41,,,,,,,1,4
708,500813,5,520660,31536000,1208.09,,,,,,,1,4
709,552988,5,500813,31536000,26707.8,,,,,,,4,1
710,500813,5,567195,31536000,3517.64,,,,,,,1,4
711,500813,5,527449,31536000,162.65,,,,,,,1,4
712,500813,5,459381,31536000,340.32,,,,,,,1,4
713,500813,5,595298,31536000,703.66,,,,,,,1,4
714,500813,5,466907,31536000,243.26,,,,,,,1,4
715,500813,5,577992,31536000,2066.72,,,,,,,1,4
716,500813,5,537281,31536000,635.44,,,,,,,1,4
717,500813,5,523927,31536000,2511.22,,,,,,,1,4
718,500813,5,580426,31536000,249.16,,,,,,,1,4
719,500813,5,616315,31536000,708.12,,,,,,,1,4
720,500813,5,642329,31536000,1122.43,,,,,,,1,4
721,500813,5,503701,31536000,1552.37,,,,,,,1,4
722,500813,5,571970,31536000,161.16,,,,,,,1,4
723,500813,5,644226,31536000,1241.29,,,,,,,1,4
724,500813,5,632961,31536000,285.6,,,,,,,1,4
725,500813,5,473173,31536000,1413.05,,,,,,,1,4
726,500813,5,620120,31536000,2892.02,,,,,,,1,4
727,500813,5,575030,31536000,7926.69,,,,,,,1,4
728,500813,5,621924,31536000,930.98,,,,,,,1,4
