,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType
561,76794759,600971,0,483508,5403430,1.0,,,,,,,600971,-1,1,1
562,76794762,600971,0,562397,5361863,1.0,,,,,,,600971,-1,1,1
563,76794763,600971,1,487272,5361863,1.0,0.0,1.0,37.5294,-41.5884,-30.2147,-14.7964,600971,-1,1,1
564,76794764,600971,1,643897,5387789,1.0,0.0,0.0,37.5294,-41.5884,32.488,-34.3023,600971,-1,1,1
565,76794765,600971,1,560883,5377323,1.0,0.0,4.0,37.5294,-41.5884,-0.105398,-161.785,600971,-1,1,1
566,76794766,600971,1,609014,5377323,1.0,0.0,4.0,37.5294,-41.5884,1.73917,-167.367,600971,-1,1,1
567,76794767,600971,1,490205,5360097,1.0,0.0,0.0,37.5294,-41.5884,34.6748,-37.9158,600971,-1,1,1
568,76794770,600971,1,633416,5372118,1.0,0.0,4.0,37.5294,-41.5884,0.654994,-165.047,600971,-1,1,1
569,76794771,600971,0,656579,5372118,1.0,,,,,,,600971,-1,1,1
570,76794772,600971,1,604899,5474885,1.0,0.0,1.0,37.5294,-41.5884,-28.3622,-16.1518,600971,-1,1,1
571,76794773,600971,0,507509,5474885,1.0,,,,,,,600971,-1,1,1
572,76794774,600971,1,553911,5444118,1.0,0.0,4.0,37.5294,-41.5884,-0.630129,-168.221,600971,-1,1,1
573,76794775,600971,0,605709,5451176,1.0,,,,,,,600971,-1,1,1
574,76794778,600971,1,642445,5534679,1.0,0.0,3.0,37.5294,-41.5884,-24.5685,-111.315,600971,-1,1,1
575,76794779,600971,1,640120,5538756,1.0,0.0,3.0,37.5294,-41.5884,-24.076,-111.756,600971,-1,1,1
576,76794780,600971,0,479616,5535362,1.0,,,,,,,600971,-1,1,1
577,76794781,600971,1,565312,5535362,1.0,0.0,0.0,37.5294,-41.5884,29.454,-42.205,600971,-1,1,1
578,76794782,600971,0,472037,5563205,1.0,,,,,,,600971,-1,1,1
579,76794785,600971,0,537362,5536120,1.0,,,,,,,600971,-1,1,1
580,76794788,600971,0,475220,5589616,1.0,,,,,,,600971,-1,1,1
581,76794791,600971,1,511005,5661417,1.0,0.0,0.0,37.5294,-41.5884,30.3937,-37.7686,600971,-1,1,1
582,76794792,600971,1,542264,5661417,1.0,0.0,5.0,37.5294,-41.5884,21.664,157.6,600971,-1,1,1
583,76794793,600971,0,633095,5675439,1.0,,,,,,,600971,-1,1,1
584,76794796,600971,1,511801,5658926,1.0,0.0,4.0,37.5294,-41.5884,0.379795,-163.543,600971,-1,1,1
585,76794797,600971,1,578937,5658926,1.0,0.0,5.0,37.5294,-41.5884,28.026,155.595,600971,-1,1,1
586,76794798,600971,1,606726,5625414,1.0,0.0,3.0,37.5294,-41.5884,-25.4967,-110.029,600971,-1,1,1
587,76794799,600971,0,481177,5713652,1.0,,,,,,,600971,-1,1,1
588,76794802,600971,1,480485,5703022,1.0,0.0,4.0,37.5294,-41.5884,1.08061,-159.777,600971,-1,1,1
589,76794805,600971,0,523650,5706547,1.0,,,,,,,600971,-1,1,1
590,76794808,600971,1,487130,5706547,1.0,0.0,4.0,37.5294,-41.5884,0.874826,-167.155,600971,-1,1,1
591,76794809,600971,0,637273,5709590,1.0,,,,,,,600971,-1,1,1
592,76794812,600971,1,575360,5835250,1.0,0.0,5.0,37.5294,-41.5884,23.3861,155.75,600971,-1,1,1
593,76794813,600971,1,544700,5793866,1.0,0.0,4.0,37.5294,-41.5884,-0.877464,-164.299,600971,-1,1,1
594,76794814,600971,0,553955,5788817,1.0,,,,,,,600971,-1,1,1
595,76794817,600971,0,635292,5816202,1.0,,,,,,,600971,-1,1,1
596,76794820,600971,1,554368,5817846,1.0,0.0,4.0,37.5294,-41.5884,-1.11593,-162.104,600971,-1,1,1
597,76794821,600971,0,526326,5923150,1.0,,,,,,,600971,-1,1,1
598,76794824,600971,1,613983,5899013,1.0,0.0,2.0,37.5294,-41.5884,-22.057,91.7316,600971,-1,1,1
599,76794827,600971,1,645466,5913410,1.0,0.0,0.0,37.5294,-41.5884,32.3784,-40.7875,600971,-1,1,1
600,76794828,600971,1,617442,5913410,1.0,0.0,1.0,37.5294,-41.5884,-27.3178,-15.3679,600971,-1,1,1
601,76794829,600971,1,480476,5902109,1.0,0.0,0.0,37.5294,-41.5884,31.4734,-43.87,600971,-1,1,1
602,76794830,600971,1,476185,5899662,1.0,0.0,1.0,37.5294,-41.5884,-24.264,-15.7174,600971,-1,1,1
603,76794831,600971,0,577605,5899662,1.0,,,,,,,600971,-1,1,1
604,76794832,600971,1,594559,5880037,1.0,0.0,4.0,37.5294,-41.5884,1.22825,-171.567,600971,-1,1,1
605,76794833,600971,1,598217,5979471,1.0,0.0,3.0,37.5294,-41.5884,-25.0568,-110.704,600971,-1,1,1
606,76794834,600971,1,491003,6004491,1.0,0.0,3.0,37.5294,-41.5884,-24.7388,-110.813,600971,-1,1,1
607,76794835,600971,1,568800,5979362,1.0,0.0,3.0,37.5294,-41.5884,-25.3302,-111.34,600971,-1,1,1
608,76794838,600971,1,637650,5985034,1.0,0.0,2.0,37.5294,-41.5884,-18.9772,95.2223,600971,-1,1,1
609,76794839,600971,0,603212,5985034,1.0,,,,,,,600971,-1,1,1
610,76794840,600971,1,496969,5979842,1.0,0.0,5.0,37.5294,-41.5884,19.9189,156.115,600971,-1,1,1
611,76794841,600971,0,477288,5976042,1.0,,,,,,,600971,-1,1,1
612,76794844,600971,1,654634,6053954,1.0,0.0,4.0,37.5294,-41.5884,5.33435,-158.939,600971,-1,1,1
613,76794845,600971,0,547575,6055061,1.0,,,,,,,600971,-1,1,1
614,76794848,600971,1,643478,6078255,1.0,0.0,3.0,37.5294,-41.5884,-25.2222,-111.118,600971,-1,1,1
615,76794851,600971,1,554350,6054748,1.0,0.0,0.0,37.5294,-41.5884,36.8546,-45.2679,600971,-1,1,1
616,76794852,600971,1,578670,6054748,1.0,0.0,4.0,37.5294,-41.5884,5.37832,-166.434,600971,-1,1,1
617,76794853,600971,1,514322,6152414,1.0,0.0,0.0,37.5294,-41.5884,29.946,-50.4018,600971,-1,1,1
618,76794854,600971,1,652020,6149576,1.0,0.0,3.0,37.5294,-41.5884,-25.0993,-110.755,600971,-1,1,1
619,76794855,600971,0,624323,6140902,1.0,,,,,,,600971,-1,1,1
620,76794858,600971,1,548526,6250354,1.0,0.0,5.0,37.5294,-41.5884,21.8774,158.619,600971,-1,1,1
621,76794859,600971,1,477952,6250354,1.0,0.0,0.0,37.5294,-41.5884,31.3644,-32.758,600971,-1,1,1
622,76794860,600971,0,475027,6241479,1.0,,,,,,,600971,-1,1,1
623,76794862,600971,1,610693,6241479,1.0,0.0,1.0,37.5294,-41.5884,-33.6442,-14.4765,600971,-1,1,1
624,76794863,600971,0,564950,6224450,1.0,,,,,,,600971,-1,1,1
625,76794866,600971,0,583351,6238470,1.0,,,,,,,600971,-1,1,1
626,76794869,600971,1,528267,6238470,1.0,0.0,3.0,37.5294,-41.5884,-25.4433,-111.817,600971,-1,1,1
627,76794870,600971,0,518922,6238470,1.0,,,,,,,600971,-1,1,1
628,76794871,600971,0,625862,6341410,1.0,,,,,,,600971,-1,1,1
629,76794874,600971,1,616825,6341410,1.0,0.0,5.0,37.5294,-41.5884,20.6198,154.96,600971,-1,1,1
630,76794875,600971,0,477333,6341410,1.0,,,,,,,600971,-1,1,1
631,76794876,600971,0,602743,6402342,1.0,,,,,,,600971,-1,1,1
632,76794879,600971,1,639239,6483609,1.0,0.0,1.0,37.5294,-41.5884,-31.4828,-16.2099,600971,-1,1,1
633,76794880,600971,0,522496,6483609,1.0,,,,,,,600971,-1,1,1
634,76794881,600971,1,568722,6486523,1.0,0.0,1.0,37.5294,-41.5884,-28.8341,-16.8564,600971,-1,1,1
635,76794882,600971,0,610414,6567487,1.0,,,,,,,600971,-1,1,1
636,76794885,600971,1,583982,6567487,1.0,0.0,2.0,37.5294,-41.5884,-22.2744,92.4316,600971,-1,1,1
637,76794886,600971,0,515143,6567487,1.0,,,,,,,600971,-1,1,1
638,76794887,600971,0,515648,6582804,1.0,,,,,,,600971,-1,1,1
639,76794890,600971,0,485963,6585931,1.0,,,,,,,600971,-1,1,1
640,76794893,600971,1,602471,6585124,1.0,0.0,0.0,37.5294,-41.5884,29.1341,-42.6529,600971,-1,1,1
641,76794894,600971,0,638409,6585124,1.0,,,,,,,600971,-1,1,1
642,76794895,600971,0,584230,6686356,1.0,,,,,,,600971,-1,1,1
643,76794898,600971,1,596931,6667849,1.0,0.0,5.0,37.5294,-41.5884,24.0381,158.727,600971,-1,1,1
644,76794901,600971,1,590549,6655710,1.0,0.0,4.0,37.5294,-41.5884,5.77609,-161.955,600971,-1,1,1
645,76794904,600971,0,496361,6749477,1.0,,,,,,,600971,-1,1,1
646,76794906,600971,1,502251,6749477,1.0,0.0,2.0,37.5294,-41.5884,-25.6094,91.17,600971,-1,1,1
647,76794907,600971,0,468312,6781710,1.0,,,,,,,600971,-1,1,1
648,76794910,600971,1,482147,6781710,1.0,0.0,4.0,37.5294,-41.5884,1.69369,-165.417,600971,-1,1,1
649,76794911,600971,0,565484,6781710,1.0,,,,,,,600971,-1,1,1
650,76794912,600971,1,526482,6764459,1.0,0.0,1.0,37.5294,-41.5884,-28.1523,-10.0991,600971,-1,1,1
651,76794915,600971,0,532016,6901544,1.0,,,,,,,600971,-1,1,1
652,76794918,600971,0,494390,6839547,1.0,,,,,,,600971,-1,1,1
653,76794921,600971,1,644816,6881765,1.0,0.0,0.0,37.5294,-41.5884,30.33,-44.0333,600971,-1,1,1
654,76794922,600971,1,459049,6846496,1.0,0.0,2.0,37.5294,-41.5884,-22.2061,92.1694,600971,-1,1,1
655,76794925,600971,0,623375,6896191,1.0,,,,,,,600971,-1,1,1
656,76794928,600971,0,544445,6835693,1.0,,,,,,,600971,-1,1,1
657,76794931,600971,0,467666,6937233,1.0,,,,,,,600971,-1,1,1
658,76794934,600971,0,482944,7017139,1.0,,,,,,,600971,-1,1,1
659,76794937,600971,0,572758,7005620,1.0,,,,,,,600971,-1,1,1
660,76794940,600971,0,647532,7021028,1.0,,,,,,,600971,-1,1,1
661,76794941,600971,1,623692,7021028,1.0,0.0,1.0,37.5294,-41.5884,-26.4733,-10.8766,600971,-1,1,1
662,76794942,600971,0,479707,7013748,1.0,,,,,,,600971,-1,1,1
663,76794945,600971,1,598646,7049182,1.0,0.0,3.0,37.5294,-41.5884,-25.7004,-110.825,600971,-1,1,1
664,76794946,600971,1,502114,7099708,1.0,0.0,5.0,37.5294,-41.5884,19.4247,154.506,600971,-1,1,1
665,76794947,600971,1,537930,7109178,1.0,0.0,3.0,37.5294,-41.5884,-25.7599,-109.912,600971,-1,1,1
666,76794948,600971,1,617545,7090833,1.0,0.0,0.0,37.5294,-41.5884,31.3191,-41.6826,600971,-1,1,1
667,76794949,600971,0,529765,7172329,1.0,,,,,,,600971,-1,1,1
668,76794952,600971,0,545770,7201673,1.0,,,,,,,600971,-1,1,1
669,76794954,600971,0,568510,7201673,1.0,,,,,,,600971,-1,1,1
670,76794955,600971,0,615950,7216107,1.0,,,,,,,600971,-1,1,1
671,76794958,600971,0,613149,7290754,1.0,,,,,,,600971,-1,1,1
672,76794961,600971,1,653101,7284247,1.0,0.0,4.0,37.5294,-41.5884,-2.74405,-166.655,600971,-1,1,1
673,76794964,600971,1,639432,7276970,1.0,0.0,4.0,37.5294,-41.5884,-2.85852,-165.422,600971,-1,1,1
674,76794967,600971,1,623729,7321484,1.0,0.0,0.0,37.5294,-41.5884,25.9343,-36.2064,600971,-1,1,1
675,76794970,600971,0,577710,7359122,1.0,,,,,,,600971,-1,1,1
676,76794973,600971,1,490882,7454939,1.0,0.0,2.0,37.5294,-41.5884,-23.3022,92.1876,600971,-1,1,1
677,76794976,600971,1,546119,7462085,1.0,0.0,3.0,37.5294,-41.5884,-24.9157,-110.947,600971,-1,1,1
678,76794977,600971,0,629585,7433762,1.0,,,,,,,600971,-1,1,1
679,76794980,600971,1,564483,7432416,1.0,0.0,0.0,37.5294,-41.5884,29.1218,-39.4022,600971,-1,1,1
680,76794981,600971,0,536163,7432416,1.0,,,,,,,600971,-1,1,1
681,76794982,600971,1,575992,7541217,1.0,0.0,4.0,37.5294,-41.5884,6.08363,-167.139,600971,-1,1,1
682,76794983,600971,0,471666,7552842,1.0,,,,,,,600971,-1,1,1
683,76794984,600971,1,537643,7552842,1.0,0.0,4.0,37.5294,-41.5884,-1.34657,-165.673,600971,-1,1,1
684,76794985,600971,0,574357,7591169,1.0,,,,,,,600971,-1,1,1
685,76794988,600971,1,466263,7557149,1.0,0.0,1.0,37.5294,-41.5884,-23.4122,-13.9055,600971,-1,1,1
686,76794991,600971,1,517933,7663696,1.0,0.0,4.0,37.5294,-41.5884,2.92436,-165.946,600971,-1,1,1
687,76794994,600971,1,525320,7633476,1.0,0.0,4.0,37.5294,-41.5884,2.10709,-163.251,600971,-1,1,1
688,76794995,600971,1,634347,7633476,1.0,0.0,1.0,37.5294,-41.5884,-31.5309,-12.9788,600971,-1,1,1
689,76794996,600971,0,565841,7705463,1.0,,,,,,,600971,-1,1,1
690,76794999,600971,1,494622,7698432,1.0,0.0,1.0,37.5294,-41.5884,-30.0052,-9.90865,600971,-1,1,1
691,76795000,600971,1,592618,7698432,1.0,0.0,1.0,37.5294,-41.5884,-27.7523,-10.5659,600971,-1,1,1
692,76795001,600971,0,513453,7712123,1.0,,,,,,,600971,-1,1,1
693,76795004,600971,0,539264,7691912,1.0,,,,,,,600971,-1,1,1
694,76795007,600971,0,614563,7692141,1.0,,,,,,,600971,-1,1,1
695,76795010,600971,1,546255,7799110,1.0,0.0,4.0,37.5294,-41.5884,1.25595,-168.04,600971,-1,1,1
696,76795011,600971,0,640694,7835400,1.0,,,,,,,600971,-1,1,1
697,76795014,600971,0,511477,7835400,1.0,,,,,,,600971,-1,1,1
698,76795016,600971,0,633611,7835400,1.0,,,,,,,600971,-1,1,1
699,76795017,600971,0,653683,7806371,1.0,,,,,,,600971,-1,1,1
700,76795020,600971,0,492268,7811017,1.0,,,,,,,600971,-1,1,1
701,76795023,600971,1,647996,7870614,1.0,0.0,1.0,37.5294,-41.5884,-25.5994,-8.53267,600971,-1,1,1
702,76795024,600971,0,556394,7870614,1.0,,,,,,,600971,-1,1,1
703,76795025,600971,1,634313,7870853,1.0,0.0,0.0,37.5294,-41.5884,35.97,-44.316,600971,-1,1,1
704,76795028,600971,1,485598,7920560,1.0,0.0,2.0,37.5294,-41.5884,-25.3337,89.9615,600971,-1,1,1
705,76795031,600971,1,536479,7978331,1.0,0.0,1.0,37.5294,-41.5884,-28.9688,-13.9635,600971,-1,1,1
706,76795032,600971,1,501744,7948827,1.0,0.0,0.0,37.5294,-41.5884,28.6392,-44.0564,600971,-1,1,1
707,76795035,600971,0,649531,7953159,1.0,,,,,,,600971,-1,1,1
708,76795038,600971,0,485934,7996379,1.0,,,,,,,600971,-1,1,1
709,76795039,600971,1,463758,7996379,1.0,0.0,0.0,37.5294,-41.5884,35.124,-43.3436,600971,-1,1,1
710,76795040,600971,0,605446,8098220,1.0,,,,,,,600971,-1,1,1
711,76795042,600971,1,613567,8098220,1.0,0.0,2.0,37.5294,-41.5884,-21.3133,93.0117,600971,-1,1,1
712,76795043,600971,1,636795,8068791,1.0,0.0,3.0,37.5294,-41.5884,-24.5845,-111.451,600971,-1,1,1
713,76795046,600971,1,596412,8054687,1.0,0.0,0.0,37.5294,-41.5884,28.0982,-45.9648,600971,-1,1,1
714,76795049,600971,0,521960,8038516,1.0,,,,,,,600971,-1,1,1
715,76795051,600971,0,491726,8038516,1.0,,,,,,,600971,-1,1,1
716,76795052,600971,1,575350,8046952,1.0,0.0,3.0,37.5294,-41.5884,-24.6132,-111.578,600971,-1,1,1
717,76795055,600971,1,513227,8046952,1.0,0.0,0.0,37.5294,-41.5884,30.9828,-45.492,600971,-1,1,1
718,76795058,600971,0,621318,8140204,1.0,,,,,,,600971,-1,1,1
719,76795059,600971,1,601860,8140204,1.0,0.0,4.0,37.5294,-41.5884,2.68802,-167.326,600971,-1,1,1
720,76795060,600971,0,642286,8131834,1.0,,,,,,,600971,-1,1,1
721,76795063,600971,1,470845,8133141,1.0,0.0,0.0,37.5294,-41.5884,36.8035,-39.9434,600971,-1,1,1
722,76795064,600971,1,620353,8203067,1.0,0.0,3.0,37.5294,-41.5884,-25.8632,-110.668,600971,-1,1,1
723,76795065,600971,0,465750,8122975,1.0,,,,,,,600971,-1,1,1
724,76795068,600971,1,463745,8237680,1.0,0.0,0.0,37.5294,-41.5884,32.6535,-46.6223,600971,-1,1,1
725,76795069,600971,0,626673,8237680,1.0,,,,,,,600971,-1,1,1
726,76795070,600971,1,556511,8247609,1.0,0.0,0.0,37.5294,-41.5884,31.2989,-45.2429,600971,-1,1,1
727,76795071,600971,0,648203,8245251,1.0,,,,,,,600971,-1,1,1
728,76795074,600971,1,484148,8211907,1.0,0.0,4.0,37.5294,-41.5884,5.22971,-159.916,600971,-1,1,1
729,76795075,600971,0,579758,8228882,1.0,,,,,,,600971,-1,1,1
730,76795078,600971,1,557565,8217208,1.0,0.0,5.0,37.5294,-41.5884,25.7695,157.126,600971,-1,1,1
731,76795079,600971,1,604965,8312097,1.0,0.0,3.0,37.5294,-41.5884,-25.2727,-111.371,600971,-1,1,1
732,76795080,600971,0,480960,8295507,1.0,,,,,,,600971,-1,1,1
733,76795083,600971,1,620558,8330098,1.0,0.0,2.0,37.5294,-41.5884,-17.4299,86.629,600971,-1,1,1
734,76795084,600971,0,492968,8413212,1.0,,,,,,,600971,-1,1,1
735,76795087,600971,0,650306,8405781,1.0,,,,,,,600971,-1,1,1
736,76795090,600971,0,637986,8405781,1.0,,,,,,,600971,-1,1,1
737,76795093,600971,0,594690,8413927,1.0,,,,,,,600971,-1,1,1
738,76795096,600971,1,506909,8413810,1.0,0.0,1.0,37.5294,-41.5884,-25.7457,-11.5259,600971,-1,1,1
739,76795097,600971,0,588083,8400129,1.0,,,,,,,600971,-1,1,1
740,76795100,600971,0,582804,8518002,1.0,,,,,,,600971,-1,1,1
741,76795103,600971,1,610775,8488638,1.0,0.0,2.0,37.5294,-41.5884,-20.3686,89.4529,600971,-1,1,1
742,76795104,600971,1,534850,8612818,1.0,0.0,2.0,37.5294,-41.5884,-19.0773,92.3973,600971,-1,1,1
743,76795107,600971,0,589521,8571553,1.0,,,,,,,600971,-1,1,1
744,76795110,600971,1,491805,8566109,1.0,0.0,2.0,37.5294,-41.5884,-24.8883,93.1131,600971,-1,1,1
745,76795111,600971,1,468497,8566109,1.0,0.0,3.0,37.5294,-41.5884,-25.5704,-111.367,600971,-1,1,1
746,76795112,600971,1,510890,8588066,1.0,0.0,0.0,37.5294,-41.5884,28.4852,-41.9968,600971,-1,1,1
747,76795115,600971,1,568258,8684569,1.0,0.0,1.0,37.5294,-41.5884,-28.671,-11.4651,600971,-1,1,1
748,76795116,600971,0,619425,8642338,1.0,,,,,,,600971,-1,1,1
749,76795119,600971,0,638448,8642338,1.0,,,,,,,600971,-1,1,1
750,76795121,600971,1,581391,8642338,1.0,0.0,3.0,37.5294,-41.5884,-24.7641,-110.307,600971,-1,1,1
751,76795122,600971,1,525743,8664339,1.0,0.0,5.0,37.5294,-41.5884,19.2314,158.065,600971,-1,1,1
752,76795123,600971,0,620714,8668097,1.0,,,,,,,600971,-1,1,1
753,76795126,600971,1,646559,8648436,1.0,0.0,1.0,37.5294,-41.5884,-25.0517,-13.1608,600971,-1,1,1
754,76795127,600971,0,476560,8742271,1.0,,,,,,,600971,-1,1,1
755,76795130,600971,1,587376,8735674,1.0,0.0,0.0,37.5294,-41.5884,43.1046,-45.9819,600971,-1,1,1
756,76795131,600971,0,492918,8737962,1.0,,,,,,,600971,-1,1,1
757,76795134,600971,0,631889,8737564,1.0,,,,,,,600971,-1,1,1
758,76795139,600971,0,626477,8815331,1.0,,,,,,,600971,-1,1,1
759,76795142,600971,0,652817,8829734,1.0,,,,,,,600971,-1,1,1
760,76795145,600971,1,595982,8829734,1.0,0.0,4.0,37.5294,-41.5884,0.320066,-168.999,600971,-1,1,1
761,76795146,600971,0,614367,8854936,1.0,,,,,,,600971,-1,1,1
762,76795149,600971,0,577725,8835614,1.0,,,,,,,600971,-1,1,1
763,76795154,600971,1,607995,8928207,1.0,0.0,4.0,37.5294,-41.5884,3.97927,-165.221,600971,-1,1,1
764,76795155,600971,1,650039,8928207,1.0,0.0,4.0,37.5294,-41.5884,2.42276,-166.158,600971,-1,1,1
765,76795156,600971,0,593589,9005880,1.0,,,,,,,600971,-1,1,1
766,76795159,600971,1,554907,9011365,1.0,0.0,4.0,37.5294,-41.5884,1.45978,-163.183,600971,-1,1,1
767,76795162,600971,1,575425,9079852,1.0,0.0,4.0,37.5294,-41.5884,-3.43953,-164.402,600971,-1,1,1
768,76795165,600971,0,611094,9085506,1.0,,,,,,,600971,-1,1,1
769,76795166,600971,1,464059,9085506,1.0,0.0,0.0,37.5294,-41.5884,32.1436,-44.961,600971,-1,1,1
770,76795167,600971,0,631515,9145137,1.0,,,,,,,600971,-1,1,1
771,76795172,600971,1,628544,9169524,1.0,0.0,4.0,37.5294,-41.5884,3.69647,-161.483,600971,-1,1,1
772,76795173,600971,1,510656,9186141,1.0,0.0,5.0,37.5294,-41.5884,22.0465,159.137,600971,-1,1,1
773,76795174,600971,0,501611,9195879,1.0,,,,,,,600971,-1,1,1
774,76795177,600971,0,464425,9216492,1.0,,,,,,,600971,-1,1,1
775,76795180,600971,0,559788,9266995,1.0,,,,,,,600971,-1,1,1
776,76795181,600971,1,596508,9266995,1.0,0.0,0.0,37.5294,-41.5884,28.0398,-41.7877,600971,-1,1,1
777,76795182,600971,1,514841,9279480,1.0,0.0,0.0,37.5294,-41.5884,30.5627,-41.386,600971,-1,1,1
778,76795183,600971,0,471952,9266667,1.0,,,,,,,600971,-1,1,1
779,76795186,600971,0,464491,9245247,1.0,,,,,,,600971,-1,1,1
780,76795189,600971,1,544875,9288991,1.0,0.0,2.0,37.5294,-41.5884,-18.7083,87.1944,600971,-1,1,1
781,76795190,600971,0,635009,9288991,1.0,,,,,,,600971,-1,1,1
782,76795191,600971,0,472690,9286631,1.0,,,,,,,600971,-1,1,1
783,76795194,600971,0,495135,9307468,1.0,,,,,,,600971,-1,1,1
784,76795197,600971,0,643042,9274603,1.0,,,,,,,600971,-1,1,1
785,76795202,600971,1,654342,9360899,1.0,0.0,1.0,37.5294,-41.5884,-29.3898,-14.8211,600971,-1,1,1
786,76795203,600971,1,574953,9360899,1.0,0.0,3.0,37.5294,-41.5884,-24.9238,-111.085,600971,-1,1,1
787,76795204,600971,0,513972,9340609,1.0,,,,,,,600971,-1,1,1
788,76795207,600971,0,577668,9340609,1.0,,,,,,,600971,-1,1,1
789,76795208,600971,0,503620,9340609,1.0,,,,,,,600971,-1,1,1
790,76795209,600971,1,630700,9333627,1.0,0.0,0.0,37.5294,-41.5884,40.2553,-37.3624,600971,-1,1,1
791,76795212,600971,1,616372,9332490,1.0,0.0,4.0,37.5294,-41.5884,-4.26735,-166.637,600971,-1,1,1
792,76795215,600971,1,536173,9427006,1.0,0.0,0.0,37.5294,-41.5884,32.184,-42.8728,600971,-1,1,1
793,76795216,600971,1,560532,9427006,1.0,0.0,2.0,37.5294,-41.5884,-18.7617,89.8558,600971,-1,1,1
794,76795217,600971,1,650279,9421931,1.0,0.0,3.0,37.5294,-41.5884,-25.8346,-110.973,600971,-1,1,1
795,76795218,600971,1,624271,9425171,1.0,0.0,0.0,37.5294,-41.5884,34.1169,-37.4537,600971,-1,1,1
796,76795219,600971,1,646681,9425171,1.0,0.0,0.0,37.5294,-41.5884,34.9743,-44.5727,600971,-1,1,1
797,76795222,600971,1,476708,9541470,1.0,0.0,2.0,37.5294,-41.5884,-25.0869,92.0776,600971,-1,1,1
798,76795223,600971,0,532270,9541470,1.0,,,,,,,600971,-1,1,1
799,76795224,600971,1,583232,9548540,1.0,0.0,4.0,37.5294,-41.5884,2.77061,-165.903,600971,-1,1,1
800,76795225,600971,1,479643,9510873,1.0,0.0,0.0,37.5294,-41.5884,30.8052,-36.644,600971,-1,1,1
801,76795228,600971,1,462686,9514159,1.0,0.0,0.0,37.5294,-41.5884,35.124,-41.8906,600971,-1,1,1
802,76795229,600971,1,469818,9514159,1.0,0.0,1.0,37.5294,-41.5884,-27.8109,-16.2808,600971,-1,1,1
803,76795230,600971,0,551093,9612015,1.0,,,,,,,600971,-1,1,1
804,76795233,600971,0,551529,9599084,1.0,,,,,,,600971,-1,1,1
805,76795236,600971,1,473587,9598533,1.0,0.0,0.0,37.5294,-41.5884,28.7017,-36.6338,600971,-1,1,1
806,76795239,600971,1,624051,9597977,1.0,0.0,5.0,37.5294,-41.5884,18.8616,153.499,600971,-1,1,1
807,76795242,600971,0,493315,9598006,1.0,,,,,,,600971,-1,1,1
808,76795244,600971,0,615126,9598006,1.0,,,,,,,600971,-1,1,1
809,76795245,600971,1,475709,9597463,1.0,0.0,3.0,37.5294,-41.5884,-25.0698,-110.917,600971,-1,1,1
810,76795248,600971,0,657648,9682503,1.0,,,,,,,600971,-1,1,1
811,76795253,600971,0,656323,9769721,1.0,,,,,,,600971,-1,1,1
812,76795256,600971,1,495487,9862567,1.0,0.0,1.0,37.5294,-41.5884,-32.3914,-16.549,600971,-1,1,1
813,76795257,600971,0,573678,9879354,1.0,,,,,,,600971,-1,1,1
814,76795260,600971,0,510694,9865822,1.0,,,,,,,600971,-1,1,1
815,76795263,600971,0,533003,9887042,1.0,,,,,,,600971,-1,1,1
816,76795266,600971,1,636914,9972046,1.0,0.0,4.0,37.5294,-41.5884,-2.91981,-172.598,600971,-1,1,1
817,76795269,600971,0,648762,9946103,1.0,,,,,,,600971,-1,1,1
818,76795272,600971,1,529823,9993991,1.0,0.0,5.0,37.5294,-41.5884,19.7885,155.842,600971,-1,1,1
819,76795273,600971,0,604976,9954390,1.0,,,,,,,600971,-1,1,1
820,76795276,600971,1,575181,9937699,1.0,0.0,2.0,37.5294,-41.5884,-21.6674,90.6827,600971,-1,1,1
821,76795279,600971,0,526128,10024517,1.0,,,,,,,600971,-1,1,1
822,76795282,600971,1,583591,10038014,1.0,0.0,0.0,37.5294,-41.5884,29.5042,-46.5945,600971,-1,1,1
823,76795283,600971,1,601259,10027246,1.0,0.0,3.0,37.5294,-41.5884,-24.9956,-110.829,600971,-1,1,1
824,76795284,600971,0,503523,10027246,1.0,,,,,,,600971,-1,1,1
825,76795285,600971,1,597469,10061314,1.0,0.0,4.0,37.5294,-41.5884,2.02447,-163.858,600971,-1,1,1
826,76795286,600971,1,629443,10110483,1.0,0.0,2.0,37.5294,-41.5884,-22.3203,90.5939,600971,-1,1,1
827,76795287,600971,0,581117,10112217,1.0,,,,,,,600971,-1,1,1
828,76795290,600971,0,640606,10149857,1.0,,,,,,,600971,-1,1,1
829,76795293,600971,1,565971,10149857,1.0,0.0,2.0,37.5294,-41.5884,-22.1973,89.2906,600971,-1,1,1
830,76795296,600971,1,532477,10253395,1.0,0.0,0.0,37.5294,-41.5884,30.0218,-45.3432,600971,-1,1,1
831,76795299,600971,1,587298,10246843,1.0,0.0,0.0,37.5294,-41.5884,29.8379,-39.8791,600971,-1,1,1
832,76795300,600971,0,462278,10316181,1.0,,,,,,,600971,-1,1,1
833,76795303,600971,1,480478,10290949,1.0,0.0,1.0,37.5294,-41.5884,-29.5966,-10.1208,600971,-1,1,1
834,76795304,600971,0,601362,10290949,1.0,,,,,,,600971,-1,1,1
835,76795305,600971,0,593166,10300938,1.0,,,,,,,600971,-1,1,1
