,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType
277,19840868,574136,1,501887,4929123,1.0,4.0,4.0,-1.6001,-161.631,3.96611,-165.404,574136,-1,1,1
278,19856019,574136,1,457501,12395542,1.0,4.0,3.0,-1.6001,-161.631,-25.3408,-111.086,574136,-1,1,1
279,19925795,574136,0,535334,18147058,1.0,,,,,,,574136,-1,1,1
280,20103428,574136,1,466642,20580859,1.0,4.0,2.0,-1.6001,-161.631,-24.2435,89.6411,574136,-1,1,1
281,20255483,574136,1,492689,14353379,1.0,4.0,5.0,-1.6001,-161.631,22.1411,156.138,574136,-1,1,1
282,20360548,574136,0,544193,14174332,1.0,,,,,,,574136,-1,1,1
283,20379251,574136,0,476374,15987410,1.0,,,,,,,574136,-1,1,1
284,20810577,574136,1,479194,23785238,1.0,4.0,5.0,-1.6001,-161.631,22.7362,155.674,574136,-1,1,1
285,21604129,574136,1,561324,28870236,1.0,4.0,0.0,-1.6001,-161.631,29.5304,-40.6509,574136,-1,1,1
286,21625188,574136,1,533558,22468808,1.0,4.0,2.0,-1.6001,-161.631,-20.3728,95.4721,574136,-1,1,1
287,21650511,574136,1,580873,1125766,1.0,4.0,5.0,-1.6001,-161.631,21.7956,158.149,574136,-1,1,1
288,21730999,574136,1,569718,23944530,1.0,4.0,4.0,-1.6001,-161.631,6.84437,-158.093,574136,-1,1,1
289,21810444,574136,1,596744,13652774,1.0,4.0,0.0,-1.6001,-161.631,34.2096,-40.6195,574136,-1,1,1
290,21843147,574136,1,460430,27828408,1.0,4.0,4.0,-1.6001,-161.631,1.43679,-160.201,574136,-1,1,1
291,22134453,574136,0,469747,14458494,1.0,,,,,,,574136,-1,1,1
292,22280004,574136,0,526724,1152268,1.0,,,,,,,574136,-1,1,1
293,22326037,574136,1,461497,10465577,1.0,4.0,1.0,-1.6001,-161.631,-25.0963,-11.0288,574136,-1,1,1
294,22420463,574136,1,572262,9554928,1.0,4.0,5.0,-1.6001,-161.631,20.2131,152.026,574136,-1,1,1
295,22455409,574136,1,616861,12573252,1.0,4.0,2.0,-1.6001,-161.631,-22.8262,89.4328,574136,-1,1,1
296,22537785,574136,1,484986,3908593,1.0,4.0,2.0,-1.6001,-161.631,-22.046,86.703,574136,-1,1,1
297,22734030,574136,1,473682,4234109,1.0,4.0,1.0,-1.6001,-161.631,-30.1114,-11.4401,574136,-1,1,1
298,22844713,574136,1,463742,8838025,1.0,4.0,0.0,-1.6001,-161.631,33.6621,-40.6277,574136,-1,1,1
299,23036071,574136,1,469733,1900818,1.0,4.0,5.0,-1.6001,-161.631,23.0339,158.301,574136,-1,1,1
300,23161859,574136,0,650033,15999608,1.0,,,,,,,574136,-1,1,1
301,23205794,574136,1,575682,23517999,1.0,4.0,3.0,-1.6001,-161.631,-25.2305,-111.509,574136,-1,1,1
302,23260506,574136,0,647873,3025252,1.0,,,,,,,574136,-1,1,1
303,23571775,574136,1,591522,29203976,1.0,4.0,3.0,-1.6001,-161.631,-24.4684,-110.346,574136,-1,1,1
304,23571776,574136,2,593195,29203976,1090.0,,,,,,,574136,-1,1,2
305,23593911,574136,1,491823,28745295,1.0,4.0,4.0,-1.6001,-161.631,-5.34923,-164.203,574136,-1,1,1
306,23620992,574136,1,643459,13947386,1.0,4.0,5.0,-1.6001,-161.631,24.3364,159.072,574136,-1,1,1
307,23627416,574136,3,518983,8899223,289.0,,,,,,,574136,-1,1,2
308,23627417,574136,1,627357,8899223,1.0,4.0,5.0,-1.6001,-161.631,21.1751,156.626,574136,-1,1,1
309,23756515,574136,0,621782,21444881,1.0,,,,,,,574136,-1,1,1
310,23771366,574136,1,584036,3226469,1.0,4.0,2.0,-1.6001,-161.631,-20.0742,88.842,574136,-1,1,1
311,23805638,574136,3,618812,3558017,1026.0,,,,,,,574136,-1,1,2
312,23805639,574136,0,490183,3558017,1.0,,,,,,,574136,-1,1,1
313,23895457,574136,1,554952,6780602,1.0,4.0,5.0,-1.6001,-161.631,23.0366,157.279,574136,-1,1,1
314,23971119,574136,0,561095,11420365,1.0,,,,,,,574136,-1,1,1
315,23995739,574136,0,651600,16386847,1.0,,,,,,,574136,-1,1,1
316,24027784,574136,1,634643,13002524,1.0,4.0,2.0,-1.6001,-161.631,-26.7936,91.1529,574136,-1,1,1
317,24082869,574136,0,649564,25748014,1.0,,,,,,,574136,-1,1,1
318,24182109,574136,0,539966,8213499,1.0,,,,,,,574136,-1,1,1
319,24214084,574136,1,561264,8408393,1.0,4.0,4.0,-1.6001,-161.631,7.38159,-167.017,574136,-1,1,1
320,24311518,574136,0,601382,12632346,1.0,,,,,,,574136,-1,1,1
321,24408338,574136,1,621874,6936052,1.0,4.0,0.0,-1.6001,-161.631,32.5526,-45.2998,574136,-1,1,1
322,24523144,574136,1,509867,18281438,1.0,4.0,1.0,-1.6001,-161.631,-29.3527,-10.8811,574136,-1,1,1
323,24600652,574136,1,656302,4507929,1.0,4.0,3.0,-1.6001,-161.631,-24.5776,-110.661,574136,-1,1,1
324,24601167,574136,1,656302,12614425,1.0,4.0,3.0,-1.6001,-161.631,-24.5776,-110.661,574136,-1,1,1
325,24610326,574136,1,487162,23515320,1.0,4.0,0.0,-1.6001,-161.631,35.1482,-41.9945,574136,-1,1,1
326,24718007,574136,1,482508,14807166,1.0,4.0,0.0,-1.6001,-161.631,36.7828,-37.5896,574136,-1,1,1
327,24718223,574136,0,482508,23414446,1.0,,,,,,,574136,-1,1,1
328,24746596,574136,1,608840,7693217,1.0,4.0,5.0,-1.6001,-161.631,21.2469,153.929,574136,-1,1,1
329,24795219,574136,0,529552,22989310,1.0,,,,,,,574136,-1,1,1
330,24828380,574136,1,625618,10629195,1.0,4.0,4.0,-1.6001,-161.631,-4.06719,-168.839,574136,-1,1,1
331,25069562,574136,1,620929,4325523,1.0,4.0,5.0,-1.6001,-161.631,21.1144,158.026,574136,-1,1,1
332,25116877,574136,1,619685,3206168,1.0,4.0,2.0,-1.6001,-161.631,-23.554,94.3702,574136,-1,1,1
333,25362908,574136,0,578978,19874913,1.0,,,,,,,574136,-1,1,1
334,25667735,574136,1,655731,14003530,1.0,4.0,0.0,-1.6001,-161.631,38.8037,-43.3245,574136,-1,1,1
335,25687955,574136,1,588806,25253021,1.0,4.0,5.0,-1.6001,-161.631,24.1829,156.981,574136,-1,1,1
336,26032204,574136,0,616028,8754937,1.0,,,,,,,574136,-1,1,1
337,26214006,574136,0,614031,28187878,1.0,,,,,,,574136,-1,1,1
338,26245485,574136,1,643738,17073276,1.0,4.0,0.0,-1.6001,-161.631,36.6719,-25.4807,574136,-1,1,1
339,26422536,574136,1,630695,27610348,1.0,4.0,4.0,-1.6001,-161.631,-1.84701,-165.272,574136,-1,1,1
340,26613454,574136,1,575533,26028031,1.0,4.0,4.0,-1.6001,-161.631,-5.45704,-168.945,574136,-1,1,1
341,26619124,574136,1,518027,29382153,1.0,4.0,5.0,-1.6001,-161.631,21.4784,155.72,574136,-1,1,1
342,26776450,574136,1,501285,21206303,1.0,4.0,1.0,-1.6001,-161.631,-29.9038,-14.4455,574136,-1,1,1
343,26806873,574136,0,551521,3892350,1.0,,,,,,,574136,-1,1,1
344,26856231,574136,0,553199,954194,1.0,,,,,,,574136,-1,1,1
345,26917597,574136,1,648661,18679720,1.0,4.0,0.0,-1.6001,-161.631,28.6283,-34.4298,574136,-1,1,1
346,27187877,574136,1,471444,9506198,1.0,4.0,2.0,-1.6001,-161.631,-19.2836,92.7443,574136,-1,1,1
347,27260749,574136,1,490458,26011805,1.0,4.0,5.0,-1.6001,-161.631,22.6389,157.11,574136,-1,1,1
348,27283226,574136,1,481889,18702034,1.0,4.0,4.0,-1.6001,-161.631,5.56755,-163.263,574136,-1,1,1
349,27287791,574136,0,510958,6416294,1.0,,,,,,,574136,-1,1,1
350,27403112,574136,0,575096,30938188,1.0,,,,,,,574136,-1,1,1
351,27416977,574136,0,618200,23815870,1.0,,,,,,,574136,-1,1,1
352,27435066,574136,1,483209,13840793,1.0,4.0,5.0,-1.6001,-161.631,21.7282,156.616,574136,-1,1,1
353,27466476,574136,0,657037,20290225,1.0,,,,,,,574136,-1,1,1
354,27518153,574136,1,470746,9267633,1.0,4.0,5.0,-1.6001,-161.631,24.1551,155.875,574136,-1,1,1
355,27674246,574136,1,557661,13500748,1.0,4.0,0.0,-1.6001,-161.631,39.08,-39.7796,574136,-1,1,1
356,27684287,574136,1,535951,22243736,1.0,4.0,4.0,-1.6001,-161.631,-2.97309,-161.114,574136,-1,1,1
357,27687914,574136,1,464583,15760488,1.0,4.0,1.0,-1.6001,-161.631,-31.3806,-14.2399,574136,-1,1,1
358,27763659,574136,1,571312,866655,1.0,4.0,3.0,-1.6001,-161.631,-23.9125,-111.98,574136,-1,1,1
359,27770075,574136,1,545733,16096174,1.0,4.0,3.0,-1.6001,-161.631,-24.2947,-110.456,574136,-1,1,1
360,27868674,574136,1,528358,14610183,1.0,4.0,5.0,-1.6001,-161.631,22.943,159.857,574136,-1,1,1
361,28009306,574136,1,592080,16252611,1.0,4.0,2.0,-1.6001,-161.631,-17.7051,90.3454,574136,-1,1,1
362,28101993,574136,0,506780,23073443,1.0,,,,,,,574136,-1,1,1
363,28163426,574136,1,593903,7864245,1.0,4.0,2.0,-1.6001,-161.631,-21.2876,86.697,574136,-1,1,1
364,28202370,574136,1,486598,25164116,1.0,4.0,1.0,-1.6001,-161.631,-23.2671,-11.0598,574136,-1,1,1
365,28229334,574136,0,573610,5644129,1.0,,,,,,,574136,-1,1,1
366,28311768,574136,1,498653,4583149,1.0,4.0,2.0,-1.6001,-161.631,-23.7231,92.2798,574136,-1,1,1
367,28355405,574136,1,530006,2175615,1.0,4.0,3.0,-1.6001,-161.631,-25.0217,-110.804,574136,-1,1,1
368,28388631,574136,1,471718,12103209,1.0,4.0,1.0,-1.6001,-161.631,-31.7241,-11.9354,574136,-1,1,1
369,28558688,574136,1,479363,29490510,1.0,4.0,5.0,-1.6001,-161.631,20.7182,156.109,574136,-1,1,1
370,28640235,574136,1,542320,8503866,1.0,4.0,5.0,-1.6001,-161.631,24.1407,154.326,574136,-1,1,1
371,28681429,574136,1,548644,3742302,1.0,4.0,4.0,-1.6001,-161.631,5.70751,-158.528,574136,-1,1,1
372,28752660,574136,1,508927,25426836,1.0,4.0,3.0,-1.6001,-161.631,-25.0118,-110.27,574136,-1,1,1
373,28810768,574136,1,649875,26615563,1.0,4.0,0.0,-1.6001,-161.631,25.5858,-38.0525,574136,-1,1,1
374,28830716,574136,0,641928,15993006,1.0,,,,,,,574136,-1,1,1
375,28832705,574136,1,602144,26537414,1.0,4.0,2.0,-1.6001,-161.631,-19.9009,93.0002,574136,-1,1,1
376,28844201,574136,0,599921,23539713,1.0,,,,,,,574136,-1,1,1
377,28922487,574136,1,600564,12799214,1.0,4.0,2.0,-1.6001,-161.631,-19.9738,91.399,574136,-1,1,1
378,29024176,574136,1,549354,12367720,1.0,4.0,4.0,-1.6001,-161.631,5.59678,-167.953,574136,-1,1,1
379,29026181,574136,1,543772,612040,1.0,4.0,1.0,-1.6001,-161.631,-24.1683,-12.5359,574136,-1,1,1
380,29039377,574136,1,510415,4842744,1.0,4.0,3.0,-1.6001,-161.631,-24.6113,-110.649,574136,-1,1,1
381,29189806,574136,1,596547,6590429,1.0,4.0,0.0,-1.6001,-161.631,40.5758,-39.5598,574136,-1,1,1
382,29246669,574136,1,509217,26654577,1.0,4.0,2.0,-1.6001,-161.631,-21.6565,92.6459,574136,-1,1,1
383,29383952,574136,1,577412,17293465,1.0,4.0,0.0,-1.6001,-161.631,32.4971,-44.0721,574136,-1,1,1
384,29438520,574136,3,464186,24129381,1627.0,,,,,,,574136,-1,1,2
385,29438521,574136,0,541199,24129381,1.0,,,,,,,574136,-1,1,1
386,29578405,574136,0,630423,2355884,1.0,,,,,,,574136,-1,1,1
387,29588675,574136,0,629066,22727724,1.0,,,,,,,574136,-1,1,1
388,29628376,574136,1,536525,9029334,1.0,4.0,3.0,-1.6001,-161.631,-26.5715,-110.402,574136,-1,1,1
389,29641455,574136,0,536376,2593838,1.0,,,,,,,574136,-1,1,1
390,29656484,574136,0,637603,14892054,1.0,,,,,,,574136,-1,1,1
391,29682010,574136,0,498066,6223245,1.0,,,,,,,574136,-1,1,1
392,29714685,574136,1,539978,868878,1.0,4.0,5.0,-1.6001,-161.631,24.4463,157.83,574136,-1,1,1
393,29764599,574136,1,551925,24248110,1.0,4.0,0.0,-1.6001,-161.631,36.3148,-46.007,574136,-1,1,1
394,29816148,574136,1,498582,25166884,1.0,4.0,0.0,-1.6001,-161.631,33.4542,-32.6005,574136,-1,1,1
395,29823393,574136,0,520243,6075872,1.0,,,,,,,574136,-1,1,1
396,29939627,574136,1,525389,5131856,1.0,4.0,0.0,-1.6001,-161.631,36.6774,-34.6382,574136,-1,1,1
397,29948281,574136,3,573279,20400141,144.0,,,,,,,574136,-1,1,2
398,29948282,574136,0,515724,20400141,1.0,,,,,,,574136,-1,1,1
399,30044803,574136,0,538971,7073669,1.0,,,,,,,574136,-1,1,1
400,30078751,574136,1,600466,21870249,1.0,4.0,0.0,-1.6001,-161.631,30.1475,-34.5503,574136,-1,1,1
401,30085075,574136,3,625277,3829690,269.0,,,,,,,574136,-1,1,2
402,30085076,574136,0,517444,3829690,1.0,,,,,,,574136,-1,1,1
403,30102458,574136,1,571763,28193947,1.0,4.0,1.0,-1.6001,-161.631,-29.8815,-14.7442,574136,-1,1,1
404,30115154,574136,0,611812,13279632,1.0,,,,,,,574136,-1,1,1
405,30128453,574136,0,603159,20664730,1.0,,,,,,,574136,-1,1,1
406,30142872,574136,1,511814,12894481,1.0,4.0,2.0,-1.6001,-161.631,-25.0843,90.7152,574136,-1,1,1
407,30294038,574136,1,626370,10386525,1.0,4.0,1.0,-1.6001,-161.631,-28.9222,-11.0596,574136,-1,1,1
408,30317670,574136,1,491641,7289551,1.0,4.0,3.0,-1.6001,-161.631,-24.4789,-111.119,574136,-1,1,1
409,30484024,574136,0,464321,895243,1.0,,,,,,,574136,-1,1,1
410,30593372,574136,1,510515,11071412,1.0,4.0,3.0,-1.6001,-161.631,-24.6768,-110.972,574136,-1,1,1
411,30611023,574136,1,555761,22467604,1.0,4.0,4.0,-1.6001,-161.631,-1.42662,-167.492,574136,-1,1,1
412,30625212,574136,1,576414,28780053,1.0,4.0,2.0,-1.6001,-161.631,-22.6244,89.8001,574136,-1,1,1
413,30838485,574136,1,584010,16948471,1.0,4.0,4.0,-1.6001,-161.631,6.30631,-160.075,574136,-1,1,1
414,30910599,574136,1,463467,27486465,1.0,4.0,5.0,-1.6001,-161.631,22.5591,155.576,574136,-1,1,1
415,30956992,574136,1,555030,17031077,1.0,4.0,0.0,-1.6001,-161.631,27.0514,-45.9306,574136,-1,1,1
416,31001578,574136,0,459638,2172432,1.0,,,,,,,574136,-1,1,1
417,31032793,574136,1,460297,26271872,1.0,4.0,0.0,-1.6001,-161.631,31.8533,-41.4661,574136,-1,1,1
418,31086839,574136,0,517607,703715,1.0,,,,,,,574136,-1,1,1
419,31123498,574136,0,655829,27565251,1.0,,,,,,,574136,-1,1,1
420,31209738,574136,1,496809,3214103,1.0,4.0,5.0,-1.6001,-161.631,21.741,155.004,574136,-1,1,1
421,31251789,574136,1,618764,7201494,1.0,4.0,4.0,-1.6001,-161.631,-2.10283,-161.683,574136,-1,1,1
422,31384097,574136,1,598614,16436189,1.0,4.0,1.0,-1.6001,-161.631,-33.6639,-11.0395,574136,-1,1,1
423,31588902,574136,0,479334,1569623,1.0,,,,,,,574136,-1,1,1
424,31677716,574136,0,624057,695140,1.0,,,,,,,574136,-1,1,1
425,31716647,574136,0,569417,2346713,1.0,,,,,,,574136,-1,1,1
426,31725084,574136,1,578940,8231541,1.0,4.0,2.0,-1.6001,-161.631,-21.3682,95.7691,574136,-1,1,1
427,31920577,574136,1,622696,22475266,1.0,4.0,4.0,-1.6001,-161.631,4.65048,-162.906,574136,-1,1,1
428,32032823,574136,0,482936,14000225,1.0,,,,,,,574136,-1,1,1
429,32219181,574136,1,570959,20944159,1.0,4.0,4.0,-1.6001,-161.631,2.72255,-167.3,574136,-1,1,1
430,32362989,574136,1,650066,18188213,1.0,4.0,2.0,-1.6001,-161.631,-20.6591,86.8585,574136,-1,1,1
431,32410056,574136,1,640889,28313267,1.0,4.0,2.0,-1.6001,-161.631,-20.7712,92.0594,574136,-1,1,1
432,32451235,574136,1,602973,16102842,1.0,4.0,0.0,-1.6001,-161.631,33.1294,-38.5799,574136,-1,1,1
433,32524005,574136,0,522508,461003,1.0,,,,,,,574136,-1,1,1
434,32606196,574136,1,579614,30875074,1.0,4.0,3.0,-1.6001,-161.631,-25.3534,-110.722,574136,-1,1,1
435,32669288,574136,1,633202,24892454,1.0,4.0,2.0,-1.6001,-161.631,-25.0013,90.7083,574136,-1,1,1
436,32695811,574136,1,655631,28303207,1.0,4.0,4.0,-1.6001,-161.631,0.0226818,-166.266,574136,-1,1,1
437,32753121,574136,1,468224,23607382,1.0,4.0,0.0,-1.6001,-161.631,25.7401,-40.1452,574136,-1,1,1
438,32764467,574136,1,517440,31043550,1.0,4.0,2.0,-1.6001,-161.631,-24.3981,90.0626,574136,-1,1,1
439,32772838,574136,1,501800,15835704,1.0,4.0,0.0,-1.6001,-161.631,31.8387,-37.7055,574136,-1,1,1
440,32823934,574136,1,485862,7756896,1.0,4.0,4.0,-1.6001,-161.631,7.63796,-163.035,574136,-1,1,1
441,32865015,574136,1,624783,20286036,1.0,4.0,4.0,-1.6001,-161.631,2.8903,-165.007,574136,-1,1,1
442,33053837,574136,1,495386,21613003,1.0,4.0,1.0,-1.6001,-161.631,-27.8634,-14.6902,574136,-1,1,1
443,33060789,574136,0,521554,5451005,1.0,,,,,,,574136,-1,1,1
444,33069888,574136,0,599308,28012355,1.0,,,,,,,574136,-1,1,1
445,33079490,574136,1,540313,2002361,1.0,4.0,4.0,-1.6001,-161.631,5.91955,-165.277,574136,-1,1,1
446,33285214,574136,1,532543,18627045,1.0,4.0,1.0,-1.6001,-161.631,-30.0727,-12.0419,574136,-1,1,1
447,33410536,574136,1,574329,9009591,1.0,4.0,0.0,-1.6001,-161.631,38.2881,-40.5575,574136,-1,1,1
448,33456383,574136,0,548841,10197203,1.0,,,,,,,574136,-1,1,1
449,33528396,574136,1,464857,16150448,1.0,4.0,4.0,-1.6001,-161.631,-3.33547,-167.666,574136,-1,1,1
450,33554575,574136,1,523463,12358159,1.0,4.0,2.0,-1.6001,-161.631,-22.0052,91.4035,574136,-1,1,1
451,33561109,574136,1,467649,4170736,1.0,4.0,5.0,-1.6001,-161.631,28.1659,155.199,574136,-1,1,1
452,33561210,574136,1,467649,4842308,1.0,4.0,5.0,-1.6001,-161.631,28.1659,155.199,574136,-1,1,1
453,33627351,574136,0,525383,15800720,1.0,,,,,,,574136,-1,1,1
454,33681199,574136,1,584260,30357398,1.0,4.0,0.0,-1.6001,-161.631,40.0118,-42.8207,574136,-1,1,1
455,33853827,574136,1,645181,20135579,1.0,4.0,2.0,-1.6001,-161.631,-20.0591,86.8999,574136,-1,1,1
456,33905765,574136,1,562045,17280374,1.0,4.0,0.0,-1.6001,-161.631,34.2575,-42.0511,574136,-1,1,1
457,33989256,574136,1,536379,25271672,1.0,4.0,4.0,-1.6001,-161.631,-0.401083,-161.868,574136,-1,1,1
458,34016968,574136,1,544399,24301920,1.0,4.0,5.0,-1.6001,-161.631,20.8376,153.297,574136,-1,1,1
459,34021596,574136,0,628664,889778,1.0,,,,,,,574136,-1,1,1
460,34131118,574136,1,561343,19018814,1.0,4.0,5.0,-1.6001,-161.631,22.1271,157.407,574136,-1,1,1
461,34144446,574136,0,581273,15686347,1.0,,,,,,,574136,-1,1,1
462,34144447,574136,2,593195,15686347,2059.0,,,,,,,574136,-1,1,2
463,34163416,574136,0,595763,10628444,1.0,,,,,,,574136,-1,1,1
464,34254645,574136,1,559682,6312985,1.0,4.0,2.0,-1.6001,-161.631,-24.4608,94.719,574136,-1,1,1
465,34393441,574136,1,512440,10629938,1.0,4.0,2.0,-1.6001,-161.631,-22.2288,90.2955,574136,-1,1,1
466,34427741,574136,0,648724,7786555,1.0,,,,,,,574136,-1,1,1
467,34463866,574136,0,543965,25190401,1.0,,,,,,,574136,-1,1,1
468,34503959,574136,0,569141,2952322,1.0,,,,,,,574136,-1,1,1
469,34625130,574136,1,599310,30421454,1.0,4.0,0.0,-1.6001,-161.631,29.9264,-43.6398,574136,-1,1,1
470,34646837,574136,1,565622,454332,1.0,4.0,4.0,-1.6001,-161.631,-0.304825,-161.646,574136,-1,1,1
471,34697700,574136,1,479546,11031978,1.0,4.0,4.0,-1.6001,-161.631,5.08485,-158.074,574136,-1,1,1
472,34704110,574136,1,476356,18962996,1.0,4.0,1.0,-1.6001,-161.631,-29.3446,-12.7918,574136,-1,1,1
473,34751338,574136,1,647521,28426573,1.0,4.0,2.0,-1.6001,-161.631,-22.7978,89.2,574136,-1,1,1
474,34818940,574136,1,578798,13743779,1.0,4.0,2.0,-1.6001,-161.631,-23.0608,93.1101,574136,-1,1,1
475,34944147,574136,0,554159,27656194,1.0,,,,,,,574136,-1,1,1
476,35289907,574136,0,556526,16623816,1.0,,,,,,,574136,-1,1,1
477,35379149,574136,0,603336,7372822,1.0,,,,,,,574136,-1,1,1
478,35551545,574136,1,519366,13912593,1.0,4.0,0.0,-1.6001,-161.631,32.2825,-49.9971,574136,-1,1,1
479,35669383,574136,0,461045,29930454,1.0,,,,,,,574136,-1,1,1
480,35692537,574136,1,650555,6433224,1.0,4.0,4.0,-1.6001,-161.631,8.00869,-167.748,574136,-1,1,1
481,35750379,574136,1,498811,1770935,1.0,4.0,5.0,-1.6001,-161.631,23.1641,154.895,574136,-1,1,1
482,35905350,574136,0,641728,19789808,1.0,,,,,,,574136,-1,1,1
483,36007690,574136,0,627853,26965472,1.0,,,,,,,574136,-1,1,1
484,36309833,574136,1,630758,20838060,1.0,4.0,4.0,-1.6001,-161.631,1.21706,-155.599,574136,-1,1,1
485,36351615,574136,0,640981,11924168,1.0,,,,,,,574136,-1,1,1
486,36496112,574136,0,474987,28957808,1.0,,,,,,,574136,-1,1,1
487,36538765,574136,0,626131,11866350,1.0,,,,,,,574136,-1,1,1
488,36653715,574136,1,616828,15255404,1.0,4.0,5.0,-1.6001,-161.631,19.6805,154.38,574136,-1,1,1
489,36711871,574136,0,627820,30378286,1.0,,,,,,,574136,-1,1,1
490,36757123,574136,1,657354,19101632,1.0,4.0,0.0,-1.6001,-161.631,35.8365,-41.3746,574136,-1,1,1
491,36949958,574136,1,555665,4338736,1.0,4.0,0.0,-1.6001,-161.631,25.3542,-41.3426,574136,-1,1,1
492,37523673,574136,1,609229,13227142,1.0,4.0,5.0,-1.6001,-161.631,24.2291,158.541,574136,-1,1,1
493,37544043,574136,1,520376,15732398,1.0,4.0,4.0,-1.6001,-161.631,0.177721,-165.629,574136,-1,1,1
494,37560454,574136,1,471875,20532491,1.0,4.0,3.0,-1.6001,-161.631,-25.9779,-110.75,574136,-1,1,1
495,37584916,574136,1,566793,12372148,1.0,4.0,0.0,-1.6001,-161.631,33.9748,-43.042,574136,-1,1,1
496,37586925,574136,1,514818,18161948,1.0,4.0,0.0,-1.6001,-161.631,35.1921,-39.7256,574136,-1,1,1
497,37594366,574136,0,624985,23627546,1.0,,,,,,,574136,-1,1,1
498,37656326,574136,0,521154,29301885,1.0,,,,,,,574136,-1,1,1
499,37745643,574136,0,527185,30502279,1.0,,,,,,,574136,-1,1,1
500,37771300,574136,0,551139,25976179,1.0,,,,,,,574136,-1,1,1
501,37782171,574136,0,476377,4075962,1.0,,,,,,,574136,-1,1,1
502,37862174,574136,1,476505,229017,1.0,4.0,4.0,-1.6001,-161.631,-3.49717,-163.508,574136,-1,1,1
503,38012270,574136,0,471114,26527967,1.0,,,,,,,574136,-1,1,1
504,38060907,574136,0,502784,27756871,1.0,,,,,,,574136,-1,1,1
505,38090564,574136,1,638229,8401735,1.0,4.0,0.0,-1.6001,-161.631,32.2908,-42.7163,574136,-1,1,1
506,38097867,574136,1,616392,874238,1.0,4.0,0.0,-1.6001,-161.631,36.4426,-38.8746,574136,-1,1,1
507,38099913,574136,0,473808,12455674,1.0,,,,,,,574136,-1,1,1
508,38185230,574136,0,487146,6232701,1.0,,,,,,,574136,-1,1,1
509,38395416,574136,1,526096,25758011,1.0,4.0,4.0,-1.6001,-161.631,3.59566,-161.087,574136,-1,1,1
510,38470083,574136,0,522887,16678087,1.0,,,,,,,574136,-1,1,1
511,38564238,574136,1,647144,12308711,1.0,4.0,1.0,-1.6001,-161.631,-31.1377,-16.1787,574136,-1,1,1
512,38587484,574136,1,510560,208112,1.0,4.0,3.0,-1.6001,-161.631,-23.7642,-111.629,574136,-1,1,1
513,38716912,574136,0,600532,18174621,1.0,,,,,,,574136,-1,1,1
514,38877030,574136,0,473605,26287971,1.0,,,,,,,574136,-1,1,1
515,38940892,574136,1,615948,28611411,1.0,4.0,4.0,-1.6001,-161.631,-1.6245,-166.405,574136,-1,1,1
516,38947321,574136,1,584792,31366607,1.0,4.0,4.0,-1.6001,-161.631,-3.98167,-165.188,574136,-1,1,1
517,39053241,574136,1,625282,1441673,1.0,4.0,4.0,-1.6001,-161.631,3.77953,-167.75,574136,-1,1,1
518,39130816,574136,0,568139,20909131,1.0,,,,,,,574136,-1,1,1
519,39213139,574136,1,534411,18317656,1.0,4.0,0.0,-1.6001,-161.631,34.3134,-44.5348,574136,-1,1,1
520,39220602,574136,1,484298,27993645,1.0,4.0,5.0,-1.6001,-161.631,20.4871,157.701,574136,-1,1,1
521,39339644,574136,1,506226,24975373,1.0,4.0,4.0,-1.6001,-161.631,-4.54898,-163.263,574136,-1,1,1
522,39358062,574136,1,471200,24643414,1.0,4.0,0.0,-1.6001,-161.631,33.9022,-43.3802,574136,-1,1,1
523,39366321,574136,1,474888,22916302,1.0,4.0,4.0,-1.6001,-161.631,0.776185,-168.619,574136,-1,1,1
524,39514769,574136,1,482423,18320795,1.0,4.0,4.0,-1.6001,-161.631,-3.02922,-166.5,574136,-1,1,1
525,39528379,574136,3,644427,12215942,190.0,,,,,,,574136,-1,1,2
526,39528380,574136,1,606973,12215942,1.0,4.0,5.0,-1.6001,-161.631,24.1843,156.929,574136,-1,1,1
527,39631230,574136,1,644131,7726130,1.0,4.0,5.0,-1.6001,-161.631,23.8068,157.159,574136,-1,1,1
528,39683763,574136,0,581125,30597339,1.0,,,,,,,574136,-1,1,1
529,39964406,574136,1,626600,9438623,1.0,4.0,0.0,-1.6001,-161.631,36.5429,-43.237,574136,-1,1,1
530,40032056,574136,1,643395,28610426,1.0,4.0,4.0,-1.6001,-161.631,2.12309,-158.922,574136,-1,1,1
531,40069924,574136,0,517522,19802009,1.0,,,,,,,574136,-1,1,1
532,40138344,574136,1,652473,6348391,1.0,4.0,0.0,-1.6001,-161.631,31.7968,-36.5278,574136,-1,1,1
533,40323202,574136,0,592546,10075370,1.0,,,,,,,574136,-1,1,1
534,40440576,574136,1,523796,23847718,1.0,4.0,2.0,-1.6001,-161.631,-24.498,91.574,574136,-1,1,1
535,40638402,574136,0,546914,12557524,1.0,,,,,,,574136,-1,1,1
536,40641435,574136,3,578371,25868913,374.0,,,,,,,574136,-1,1,2
537,40641436,574136,1,640651,25868913,1.0,4.0,0.0,-1.6001,-161.631,33.8956,-36.7953,574136,-1,1,1
538,40712783,574136,1,589345,102830,1.0,4.0,4.0,-1.6001,-161.631,6.26082,-168.751,574136,-1,1,1
539,40728681,574136,0,520609,16416771,1.0,,,,,,,574136,-1,1,1
