,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
293,293,631903,5,620120,31536000,3515.59,,,,,,,1,4,,0.0
294,294,631903,5,575030,31536000,5123.35,,,,,,,1,4,,0.0
295,295,552988,5,631903,31536000,23118.1,,,,,,,4,1,44.0,61.64165719058307
296,296,524153,5,640784,31536000,229.28,,,,,,,1,4,56.0,64.76885148062729
297,297,524153,5,536346,31536000,3631.34,,,,,,,1,4,56.0,64.76885148062729
298,298,524153,5,527449,31536000,1348.59,,,,,,,1,4,56.0,64.76885148062729
299,299,524153,5,459381,31536000,1171.36,,,,,,,1,4,56.0,64.76885148062729
300,300,524153,5,595298,31536000,7740.68,,,,,,,1,4,56.0,64.76885148062729
301,301,524153,5,466907,31536000,143.57,,,,,,,1,4,56.0,64.76885148062729
302,302,524153,5,589943,31536000,4739.4,,,,,,,1,4,56.0,64.76885148062729
303,303,524153,5,537281,31536000,315.31,,,,,,,1,4,56.0,64.76885148062729
304,304,524153,5,595581,31536000,507.95,,,,,,,1,4,56.0,64.76885148062729
305,305,524153,5,616315,31536000,3609.81,,,,,,,1,4,56.0,64.76885148062729
306,306,524153,5,642329,31536000,930.86,,,,,,,1,4,56.0,64.76885148062729
307,307,524153,5,503701,31536000,6028.1,,,,,,,1,4,56.0,64.76885148062729
308,308,524153,5,571970,31536000,11.03,,,,,,,1,4,56.0,64.76885148062729
309,309,524153,5,644226,31536000,2189.28,,,,,,,1,4,56.0,64.76885148062729
310,310,524153,5,473173,31536000,21.71,,,,,,,1,4,56.0,64.76885148062729
311,311,524153,5,620120,31536000,1807.45,,,,,,,1,4,56.0,64.76885148062729
312,312,524153,5,575030,31536000,17503.1,,,,,,,1,4,56.0,64.76885148062729
313,313,524153,5,621924,31536000,3196.25,,,,,,,1,4,56.0,64.76885148062729
314,314,510031,5,524153,31536000,4561.47,,,,,,,4,1,,0.0
315,315,552988,5,524153,31536000,23069.8,,,,,,,4,1,44.0,61.64165719058307
316,316,549840,5,640784,31536000,205.38,,,,,,,1,4,,0.0
317,317,549840,5,536346,31536000,713.73,,,,,,,1,4,,0.0
318,318,549840,5,567195,31536000,2024.76,,,,,,,1,4,,0.0
319,319,549840,5,527449,31536000,223.53,,,,,,,1,4,,0.0
320,320,549840,5,459381,31536000,574.87,,,,,,,1,4,,0.0
321,321,549840,5,595298,31536000,195.71,,,,,,,1,4,,0.0
322,322,549840,5,466907,31536000,386.66,,,,,,,1,4,,0.0
323,323,549840,5,589943,31536000,1291.33,,,,,,,1,4,,0.0
324,324,549840,5,577992,31536000,2987.84,,,,,,,1,4,,0.0
325,325,549840,5,537281,31536000,392.46,,,,,,,1,4,,0.0
326,326,549840,5,523927,31536000,345.49,,,,,,,1,4,,0.0
327,327,549840,5,616315,31536000,216.7,,,,,,,1,4,,0.0
328,328,549840,5,503701,31536000,2683.2,,,,,,,1,4,,0.0
329,329,549840,5,644226,31536000,643.26,,,,,,,1,4,,0.0
330,330,549840,5,632961,31536000,273.58,,,,,,,1,4,,0.0
331,331,549840,5,473173,31536000,1676.57,,,,,,,1,4,,0.0
332,332,549840,5,620120,31536000,653.86,,,,,,,1,4,,0.0
333,333,549840,5,575030,31536000,4156.52,,,,,,,1,4,,0.0
334,334,549840,5,621924,31536000,248.04,,,,,,,1,4,,0.0
335,335,510031,5,549840,31536000,762.06,,,,,,,4,1,,0.0
336,336,552988,5,549840,31536000,10144.0,,,,,,,4,1,44.0,61.64165719058307
337,337,477657,5,640784,31536000,101.86,,,,,,,1,4,,0.0
338,338,477657,5,630626,31536000,1164.18,,,,,,,1,4,,0.0
339,339,477657,5,567195,31536000,118.6,,,,,,,1,4,,0.0
340,340,477657,5,527449,31536000,116.35,,,,,,,1,4,,0.0
341,341,477657,5,459381,31536000,146.31,,,,,,,1,4,,0.0
342,342,477657,5,595298,31536000,718.46,,,,,,,1,4,,0.0
343,343,477657,5,466907,31536000,252.01,,,,,,,1,4,,0.0
344,344,477657,5,589943,31536000,565.75,,,,,,,1,4,,0.0
345,345,477657,5,595581,31536000,302.61,,,,,,,1,4,,0.0
346,346,477657,5,616315,31536000,581.82,,,,,,,1,4,,0.0
347,347,477657,5,503701,31536000,513.34,,,,,,,1,4,,0.0
348,348,477657,5,571970,31536000,0.17,,,,,,,1,4,,0.0
349,349,477657,5,473173,31536000,437.04,,,,,,,1,4,,0.0
350,350,477657,5,620120,31536000,162.53,,,,,,,1,4,,0.0
351,351,477657,5,575030,31536000,2123.92,,,,,,,1,4,,0.0
352,352,510031,5,477657,31536000,392.38,,,,,,,4,1,,0.0
353,353,552988,5,477657,31536000,3562.94,,,,,,,4,1,44.0,61.64165719058307
354,354,594308,5,536346,31536000,2416.01,,,,,,,1,4,,0.0
355,355,594308,5,520660,31536000,2240.53,,,,,,,1,4,,0.0
356,356,594308,5,567195,31536000,3651.56,,,,,,,1,4,,0.0
357,357,594308,5,527449,31536000,487.49,,,,,,,1,4,,0.0
358,358,594308,5,459381,31536000,298.61,,,,,,,1,4,,0.0
359,359,594308,5,595298,31536000,81.19,,,,,,,1,4,,0.0
360,360,594308,5,466907,31536000,632.36,,,,,,,1,4,,0.0
361,361,594308,5,589943,31536000,71.01,,,,,,,1,4,,0.0
362,362,594308,5,523927,31536000,2959.18,,,,,,,1,4,,0.0
363,363,594308,5,580426,31536000,247.67,,,,,,,1,4,,0.0
364,364,594308,5,595581,31536000,3002.98,,,,,,,1,4,,0.0
365,365,594308,5,616315,31536000,2958.78,,,,,,,1,4,,0.0
366,366,594308,5,642329,31536000,571.12,,,,,,,1,4,,0.0
367,367,594308,5,503701,31536000,1019.14,,,,,,,1,4,,0.0
368,368,594308,5,644226,31536000,974.96,,,,,,,1,4,,0.0
369,369,594308,5,632961,31536000,284.64,,,,,,,1,4,,0.0
370,370,594308,5,473173,31536000,657.17,,,,,,,1,4,,0.0
371,371,594308,5,620120,31536000,3468.46,,,,,,,1,4,,0.0
372,372,594308,5,575030,31536000,6971.99,,,,,,,1,4,,0.0
373,373,594308,5,621924,31536000,190.0,,,,,,,1,4,,0.0
374,374,510031,5,594308,31536000,1693.86,,,,,,,4,1,,0.0
375,375,552988,5,594308,31536000,33720.8,,,,,,,4,1,44.0,61.64165719058307
376,376,573137,5,640784,31536000,581.83,,,,,,,1,4,,0.0
377,377,573137,5,630626,31536000,254.74,,,,,,,1,4,,0.0
378,378,573137,5,567195,31536000,1357.29,,,,,,,1,4,,0.0
379,379,573137,5,527449,31536000,45.68,,,,,,,1,4,,0.0
380,380,573137,5,459381,31536000,210.35,,,,,,,1,4,,0.0
381,381,573137,5,595298,31536000,1725.25,,,,,,,1,4,,0.0
382,382,573137,5,466907,31536000,322.4,,,,,,,1,4,,0.0
383,383,573137,5,589943,31536000,2555.9,,,,,,,1,4,,0.0
384,384,573137,5,577992,31536000,83.46,,,,,,,1,4,,0.0
385,385,573137,5,537281,31536000,426.33,,,,,,,1,4,,0.0
386,386,573137,5,580426,31536000,53.93,,,,,,,1,4,,0.0
387,387,573137,5,595581,31536000,625.06,,,,,,,1,4,,0.0
388,388,573137,5,503701,31536000,1210.4,,,,,,,1,4,,0.0
389,389,573137,5,632961,31536000,297.91,,,,,,,1,4,,0.0
390,390,573137,5,473173,31536000,248.56,,,,,,,1,4,,0.0
391,391,573137,5,620120,31536000,1295.19,,,,,,,1,4,,0.0
392,392,573137,5,575030,31536000,4835.03,,,,,,,1,4,,0.0
393,393,573137,5,621924,31536000,328.93,,,,,,,1,4,,0.0
394,394,552988,5,573137,31536000,11488.3,,,,,,,4,1,44.0,61.64165719058307
