,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
307,307,568284,5,567195,31536000,1147.37,,,,,,,1,4,,0.0
308,308,568284,5,527449,31536000,285.7,,,,,,,1,4,,0.0
309,309,568284,5,459381,31536000,267.45,,,,,,,1,4,,0.0
310,310,568284,5,595298,31536000,3054.32,,,,,,,1,4,,0.0
311,311,568284,5,466907,31536000,701.36,,,,,,,1,4,,0.0
312,312,568284,5,589943,31536000,369.91,,,,,,,1,4,,0.0
313,313,568284,5,577992,31536000,279.83,,,,,,,1,4,,0.0
314,314,568284,5,537281,31536000,141.32,,,,,,,1,4,,0.0
315,315,568284,5,523927,31536000,584.34,,,,,,,1,4,,0.0
316,316,568284,5,595581,31536000,1772.19,,,,,,,1,4,,0.0
317,317,568284,5,616315,31536000,955.54,,,,,,,1,4,,0.0
318,318,568284,5,642329,31536000,818.09,,,,,,,1,4,,0.0
319,319,568284,5,503701,31536000,2456.28,,,,,,,1,4,,0.0
320,320,568284,5,571970,31536000,92.37,,,,,,,1,4,,0.0
321,321,568284,5,632961,31536000,439.2,,,,,,,1,4,,0.0
322,322,568284,5,473173,31536000,3084.78,,,,,,,1,4,,0.0
323,323,568284,5,620120,31536000,164.3,,,,,,,1,4,,0.0
324,324,568284,5,575030,31536000,3861.34,,,,,,,1,4,,0.0
325,325,568284,5,621924,31536000,817.27,,,,,,,1,4,,0.0
326,326,508898,5,503218,31536000,1437.55,,,,,,,1,4,52.0,85.29762742950201
327,327,508898,5,630626,31536000,7216.68,,,,,,,1,4,52.0,85.29762742950201
328,328,510031,5,508898,31536000,2664.62,,,,,,,4,1,,0.0
329,329,552988,5,508898,31536000,50214.1,,,,,,,4,1,552988.0,59.39975005172593
330,330,508898,5,567195,31536000,5377.2,,,,,,,1,4,52.0,85.29762742950201
331,331,508898,5,527449,31536000,73.45,,,,,,,1,4,52.0,85.29762742950201
332,332,508898,5,459381,31536000,624.98,,,,,,,1,4,52.0,85.29762742950201
333,333,508898,5,595298,31536000,2939.52,,,,,,,1,4,52.0,85.29762742950201
334,334,508898,5,466907,31536000,1068.85,,,,,,,1,4,52.0,85.29762742950201
335,335,508898,5,589943,31536000,2951.76,,,,,,,1,4,52.0,85.29762742950201
336,336,508898,5,537281,31536000,1414.3,,,,,,,1,4,52.0,85.29762742950201
337,337,508898,5,523927,31536000,3035.49,,,,,,,1,4,52.0,85.29762742950201
338,338,508898,5,580426,31536000,384.0,,,,,,,1,4,52.0,85.29762742950201
339,339,508898,5,595581,31536000,1272.62,,,,,,,1,4,52.0,85.29762742950201
340,340,508898,5,642329,31536000,187.12,,,,,,,1,4,52.0,85.29762742950201
341,341,508898,5,503701,31536000,3744.72,,,,,,,1,4,52.0,85.29762742950201
342,342,508898,5,473173,31536000,1245.58,,,,,,,1,4,52.0,85.29762742950201
343,343,508898,5,620120,31536000,13481.8,,,,,,,1,4,52.0,85.29762742950201
344,344,508898,5,575030,31536000,19974.0,,,,,,,1,4,52.0,85.29762742950201
345,345,508898,5,621924,31536000,1053.33,,,,,,,1,4,52.0,85.29762742950201
346,346,510031,5,538892,31536000,612.53,,,,,,,4,1,,0.0
347,347,552988,5,538892,31536000,7866.03,,,,,,,4,1,552988.0,59.39975005172593
348,348,538892,5,567195,31536000,804.6,,,,,,,1,4,45.0,74.86360671222461
349,349,538892,5,527449,31536000,66.56,,,,,,,1,4,45.0,74.86360671222461
350,350,538892,5,459381,31536000,206.85,,,,,,,1,4,45.0,74.86360671222461
351,351,538892,5,595298,31536000,2929.23,,,,,,,1,4,45.0,74.86360671222461
352,352,538892,5,466907,31536000,411.67,,,,,,,1,4,45.0,74.86360671222461
353,353,538892,5,589943,31536000,1336.5,,,,,,,1,4,45.0,74.86360671222461
354,354,538892,5,577992,31536000,2087.94,,,,,,,1,4,45.0,74.86360671222461
355,355,538892,5,537281,31536000,115.09,,,,,,,1,4,45.0,74.86360671222461
356,356,538892,5,523927,31536000,318.53,,,,,,,1,4,45.0,74.86360671222461
357,357,538892,5,580426,31536000,287.96,,,,,,,1,4,45.0,74.86360671222461
358,358,538892,5,642329,31536000,1700.68,,,,,,,1,4,45.0,74.86360671222461
359,359,538892,5,632961,31536000,232.76,,,,,,,1,4,45.0,74.86360671222461
360,360,538892,5,473173,31536000,397.53,,,,,,,1,4,45.0,74.86360671222461
361,361,620120,5,538892,31536000,1256.32,,,,,,,4,1,,0.0
362,362,538892,5,575030,31536000,2011.04,,,,,,,1,4,45.0,74.86360671222461
363,363,538892,5,621924,31536000,7084.51,,,,,,,1,4,45.0,74.86360671222461
364,364,510031,5,572391,31536000,323.44,,,,,,,4,1,,0.0
365,365,552988,5,572391,31536000,9063.18,,,,,,,4,1,552988.0,59.39975005172593
366,366,572391,5,567195,31536000,593.37,,,,,,,1,4,58.0,80.44983424370241
367,367,572391,5,527449,31536000,377.58,,,,,,,1,4,58.0,80.44983424370241
368,368,572391,5,459381,31536000,330.92,,,,,,,1,4,58.0,80.44983424370241
369,369,572391,5,595298,31536000,642.73,,,,,,,1,4,58.0,80.44983424370241
370,370,572391,5,466907,31536000,288.38,,,,,,,1,4,58.0,80.44983424370241
371,371,572391,5,589943,31536000,1117.58,,,,,,,1,4,58.0,80.44983424370241
372,372,572391,5,577992,31536000,619.38,,,,,,,1,4,58.0,80.44983424370241
373,373,572391,5,537281,31536000,315.44,,,,,,,1,4,58.0,80.44983424370241
374,374,572391,5,580426,31536000,140.14,,,,,,,1,4,58.0,80.44983424370241
375,375,572391,5,616315,31536000,253.64,,,,,,,1,4,58.0,80.44983424370241
376,376,572391,5,503701,31536000,1960.88,,,,,,,1,4,58.0,80.44983424370241
377,377,572391,5,632961,31536000,214.29,,,,,,,1,4,58.0,80.44983424370241
378,378,572391,5,473173,31536000,787.03,,,,,,,1,4,58.0,80.44983424370241
379,379,620120,5,572391,31536000,1472.17,,,,,,,4,1,,0.0
380,380,572391,5,575030,31536000,7690.99,,,,,,,1,4,58.0,80.44983424370241
381,381,572391,5,621924,31536000,3433.52,,,,,,,1,4,58.0,80.44983424370241
382,382,552988,5,542965,31536000,14865.8,,,,,,,4,1,552988.0,59.39975005172593
383,383,542965,5,567195,31536000,1031.52,,,,,,,1,4,,0.0
384,384,542965,5,527449,31536000,149.53,,,,,,,1,4,,0.0
385,385,542965,5,459381,31536000,737.83,,,,,,,1,4,,0.0
386,386,542965,5,595298,31536000,3375.37,,,,,,,1,4,,0.0
387,387,542965,5,466907,31536000,177.36,,,,,,,1,4,,0.0
388,388,542965,5,589943,31536000,232.68,,,,,,,1,4,,0.0
389,389,542965,5,537281,31536000,136.94,,,,,,,1,4,,0.0
390,390,542965,5,523927,31536000,1100.57,,,,,,,1,4,,0.0
391,391,542965,5,580426,31536000,613.8,,,,,,,1,4,,0.0
392,392,542965,5,595581,31536000,1637.51,,,,,,,1,4,,0.0
393,393,542965,5,616315,31536000,1420.57,,,,,,,1,4,,0.0
394,394,542965,5,642329,31536000,415.8,,,,,,,1,4,,0.0
395,395,542965,5,571970,31536000,210.09,,,,,,,1,4,,0.0
396,396,542965,5,632961,31536000,373.32,,,,,,,1,4,,0.0
397,397,542965,5,473173,31536000,310.96,,,,,,,1,4,,0.0
398,398,542965,5,620120,31536000,804.21,,,,,,,1,4,,0.0
399,399,542965,5,575030,31536000,8413.6,,,,,,,1,4,,0.0
400,400,542965,5,621924,31536000,798.15,,,,,,,1,4,,0.0
401,401,536951,5,503218,31536000,1252.81,,,,,,,1,4,62.0,84.20712753877562
402,402,552988,5,536951,31536000,5234.64,,,,,,,4,1,552988.0,59.39975005172593
403,403,536951,5,567195,31536000,4019.67,,,,,,,1,4,62.0,84.20712753877562
404,404,536951,5,527449,31536000,507.47,,,,,,,1,4,62.0,84.20712753877562
405,405,536951,5,459381,31536000,200.63,,,,,,,1,4,62.0,84.20712753877562
406,406,536951,5,595298,31536000,1391.04,,,,,,,1,4,62.0,84.20712753877562
407,407,536951,5,466907,31536000,620.27,,,,,,,1,4,62.0,84.20712753877562
408,408,536951,5,589943,31536000,449.32,,,,,,,1,4,62.0,84.20712753877562
409,409,536951,5,577992,31536000,2552.28,,,,,,,1,4,62.0,84.20712753877562
410,410,536951,5,537281,31536000,421.71,,,,,,,1,4,62.0,84.20712753877562
411,411,536951,5,523927,31536000,475.36,,,,,,,1,4,62.0,84.20712753877562
412,412,536951,5,580426,31536000,394.63,,,,,,,1,4,62.0,84.20712753877562
413,413,536951,5,595581,31536000,954.38,,,,,,,1,4,62.0,84.20712753877562
414,414,536951,5,616315,31536000,2141.56,,,,,,,1,4,62.0,84.20712753877562
415,415,536951,5,642329,31536000,1414.94,,,,,,,1,4,62.0,84.20712753877562
416,416,536951,5,503701,31536000,3296.54,,,,,,,1,4,62.0,84.20712753877562
417,417,536951,5,473173,31536000,221.54,,,,,,,1,4,62.0,84.20712753877562
418,418,536951,5,620120,31536000,1187.43,,,,,,,1,4,62.0,84.20712753877562
419,419,536951,5,575030,31536000,4620.27,,,,,,,1,4,62.0,84.20712753877562
420,420,552988,5,466976,31536000,38019.8,,,,,,,4,1,552988.0,59.39975005172593
421,421,466976,5,527449,31536000,640.95,,,,,,,1,4,,0.0
422,422,466976,5,459381,31536000,2249.28,,,,,,,1,4,,0.0
423,423,466976,5,595298,31536000,7533.16,,,,,,,1,4,,0.0
424,424,466976,5,466907,31536000,576.32,,,,,,,1,4,,0.0
425,425,466976,5,589943,31536000,3435.72,,,,,,,1,4,,0.0
426,426,466976,5,577992,31536000,3963.81,,,,,,,1,4,,0.0
427,427,466976,5,537281,31536000,848.82,,,,,,,1,4,,0.0
428,428,466976,5,523927,31536000,3202.79,,,,,,,1,4,,0.0
429,429,466976,5,642329,31536000,1652.08,,,,,,,1,4,,0.0
430,430,466976,5,503701,31536000,5169.73,,,,,,,1,4,,0.0
431,431,466976,5,571970,31536000,168.32,,,,,,,1,4,,0.0
432,432,466976,5,632961,31536000,723.89,,,,,,,1,4,,0.0
433,433,466976,5,473173,31536000,7146.89,,,,,,,1,4,,0.0
434,434,466976,5,620120,31536000,248.9,,,,,,,1,4,,0.0
435,435,466976,5,575030,31536000,5749.62,,,,,,,1,4,,0.0
436,436,466976,5,621924,31536000,3816.99,,,,,,,1,4,,0.0
437,437,510031,5,607386,31536000,915.56,,,,,,,4,1,,0.0
438,438,552988,5,607386,31536000,67455.8,,,,,,,4,1,552988.0,59.39975005172593
439,439,607386,5,567195,31536000,3985.69,,,,,,,1,4,,0.0
440,440,607386,5,527449,31536000,352.43,,,,,,,1,4,,0.0
441,441,607386,5,459381,31536000,174.81,,,,,,,1,4,,0.0
442,442,607386,5,595298,31536000,5638.62,,,,,,,1,4,,0.0
443,443,607386,5,466907,31536000,2396.91,,,,,,,1,4,,0.0
444,444,607386,5,589943,31536000,622.79,,,,,,,1,4,,0.0
445,445,607386,5,537281,31536000,170.71,,,,,,,1,4,,0.0
446,446,607386,5,523927,31536000,4129.17,,,,,,,1,4,,0.0
447,447,607386,5,580426,31536000,790.97,,,,,,,1,4,,0.0
448,448,607386,5,595581,31536000,618.59,,,,,,,1,4,,0.0
449,449,607386,5,642329,31536000,2377.76,,,,,,,1,4,,0.0
450,450,607386,5,503701,31536000,6084.53,,,,,,,1,4,,0.0
451,451,607386,5,632961,31536000,347.93,,,,,,,1,4,,0.0
452,452,607386,5,473173,31536000,3632.97,,,,,,,1,4,,0.0
453,453,620120,5,607386,31536000,601.22,,,,,,,4,1,,0.0
454,454,607386,5,575030,31536000,18698.1,,,,,,,1,4,,0.0
455,455,607386,5,621924,31536000,2016.27,,,,,,,1,4,,0.0
456,456,628223,5,503218,31536000,2582.67,,,,,,,1,4,,0.0
457,457,628223,5,630626,31536000,8091.25,,,,,,,1,4,,0.0
458,458,510031,5,628223,31536000,1129.49,,,,,,,4,1,,0.0
459,459,552988,5,628223,31536000,86251.6,,,,,,,4,1,552988.0,59.39975005172593
460,460,628223,5,567195,31536000,9336.13,,,,,,,1,4,,0.0
461,461,628223,5,527449,31536000,576.14,,,,,,,1,4,,0.0
462,462,628223,5,459381,31536000,978.47,,,,,,,1,4,,0.0
463,463,628223,5,595298,31536000,8384.06,,,,,,,1,4,,0.0
464,464,628223,5,466907,31536000,1096.37,,,,,,,1,4,,0.0
465,465,628223,5,606730,31536000,1846.53,,,,,,,1,4,,0.0
466,466,628223,5,537281,31536000,948.57,,,,,,,1,4,,0.0
467,467,628223,5,523927,31536000,4632.3,,,,,,,1,4,,0.0
468,468,628223,5,580426,31536000,30.83,,,,,,,1,4,,0.0
469,469,628223,5,595581,31536000,3739.59,,,,,,,1,4,,0.0
470,470,628223,5,642329,31536000,4394.98,,,,,,,1,4,,0.0
471,471,628223,5,503701,31536000,7443.2,,,,,,,1,4,,0.0
472,472,628223,5,571970,31536000,304.78,,,,,,,1,4,,0.0
473,473,628223,5,632961,31536000,520.28,,,,,,,1,4,,0.0
474,474,628223,5,473173,31536000,6636.04,,,,,,,1,4,,0.0
475,475,628223,5,620120,31536000,4485.42,,,,,,,1,4,,0.0
476,476,628223,5,575030,31536000,19153.4,,,,,,,1,4,,0.0
477,477,628223,5,621924,31536000,1117.73,,,,,,,1,4,,0.0
478,478,516236,5,630626,31536000,39291.8,,,,,,,1,4,,0.0
479,479,510031,5,516236,31536000,6908.27,,,,,,,4,1,,0.0
480,480,552988,5,516236,31536000,159997.0,,,,,,,4,1,552988.0,59.39975005172593
481,481,516236,5,567195,31536000,32142.3,,,,,,,1,4,,0.0
482,482,516236,5,527449,31536000,713.06,,,,,,,1,4,,0.0
483,483,516236,5,459381,31536000,1904.74,,,,,,,1,4,,0.0
484,484,516236,5,595298,31536000,1406.81,,,,,,,1,4,,0.0
485,485,516236,5,466907,31536000,1929.22,,,,,,,1,4,,0.0
486,486,516236,5,589943,31536000,6938.77,,,,,,,1,4,,0.0
487,487,516236,5,537281,31536000,5302.1,,,,,,,1,4,,0.0
488,488,516236,5,523927,31536000,2618.5,,,,,,,1,4,,0.0
489,489,516236,5,580426,31536000,8956.1,,,,,,,1,4,,0.0
490,490,516236,5,595581,31536000,11185.4,,,,,,,1,4,,0.0
491,491,516236,5,616315,31536000,4836.31,,,,,,,1,4,,0.0
492,492,516236,5,503701,31536000,2574.66,,,,,,,1,4,,0.0
493,493,516236,5,571970,31536000,280.38,,,,,,,1,4,,0.0
494,494,516236,5,632961,31536000,353.31,,,,,,,1,4,,0.0
495,495,516236,5,473173,31536000,2489.02,,,,,,,1,4,,0.0
496,496,516236,5,620120,31536000,146800.0,,,,,,,1,4,,0.0
497,497,516236,5,575030,31536000,41464.4,,,,,,,1,4,,0.0
498,498,516236,5,621924,31536000,47400.0,,,,,,,1,4,,0.0
499,499,492701,5,503218,31536000,1399.05,,,,,,,1,4,,0.0
500,500,492701,5,630626,31536000,9335.04,,,,,,,1,4,,0.0
501,501,492701,5,536346,31536000,6111.55,,,,,,,1,4,,0.0
502,502,492701,5,520660,31536000,4744.49,,,,,,,1,4,,0.0
503,503,552988,5,492701,31536000,39167.1,,,,,,,4,1,552988.0,59.39975005172593
504,504,492701,5,527449,31536000,170.12,,,,,,,1,4,,0.0
505,505,492701,5,459381,31536000,1819.6,,,,,,,1,4,,0.0
506,506,492701,5,595298,31536000,8665.54,,,,,,,1,4,,0.0
507,507,492701,5,466907,31536000,1433.99,,,,,,,1,4,,0.0
508,508,492701,5,589943,31536000,4463.25,,,,,,,1,4,,0.0
509,509,492701,5,523927,31536000,2261.47,,,,,,,1,4,,0.0
510,510,492701,5,595581,31536000,3006.51,,,,,,,1,4,,0.0
511,511,492701,5,616315,31536000,3052.63,,,,,,,1,4,,0.0
512,512,492701,5,642329,31536000,2193.96,,,,,,,1,4,,0.0
513,513,492701,5,571970,31536000,251.9,,,,,,,1,4,,0.0
514,514,492701,5,644226,31536000,2367.25,,,,,,,1,4,,0.0
515,515,492701,5,632961,31536000,532.37,,,,,,,1,4,,0.0
516,516,492701,5,473173,31536000,612.6,,,,,,,1,4,,0.0
517,517,492701,5,620120,31536000,4436.3,,,,,,,1,4,,0.0
518,518,492701,5,575030,31536000,16279.8,,,,,,,1,4,,0.0
519,519,584736,5,630626,31536000,19167.7,,,,,,,1,4,620120.0,54.94945070849495
520,520,552988,5,584736,31536000,134196.0,,,,,,,4,1,552988.0,59.39975005172593
521,521,584736,5,567195,31536000,26846.9,,,,,,,1,4,620120.0,54.94945070849495
522,522,584736,5,527449,31536000,494.71,,,,,,,1,4,620120.0,54.94945070849495
523,523,584736,5,459381,31536000,2778.19,,,,,,,1,4,620120.0,54.94945070849495
524,524,584736,5,595298,31536000,7045.08,,,,,,,1,4,620120.0,54.94945070849495
525,525,584736,5,466907,31536000,534.07,,,,,,,1,4,620120.0,54.94945070849495
526,526,584736,5,589943,31536000,12526.9,,,,,,,1,4,620120.0,54.94945070849495
527,527,584736,5,523927,31536000,6214.69,,,,,,,1,4,620120.0,54.94945070849495
528,528,584736,5,580426,31536000,1500.31,,,,,,,1,4,620120.0,54.94945070849495
529,529,584736,5,595581,31536000,15399.5,,,,,,,1,4,620120.0,54.94945070849495
530,530,584736,5,616315,31536000,535.85,,,,,,,1,4,620120.0,54.94945070849495
531,531,584736,5,642329,31536000,6650.38,,,,,,,1,4,620120.0,54.94945070849495
532,532,584736,5,503701,31536000,5190.51,,,,,,,1,4,620120.0,54.94945070849495
533,533,584736,5,571970,31536000,117.94,,,,,,,1,4,620120.0,54.94945070849495
534,534,584736,5,632961,31536000,1100.5,,,,,,,1,4,620120.0,54.94945070849495
535,535,584736,5,473173,31536000,8001.41,,,,,,,1,4,620120.0,54.94945070849495
536,536,584736,5,620120,31536000,11520.6,,,,,,,1,4,620120.0,54.94945070849495
537,537,584736,5,621924,31536000,15668.2,,,,,,,1,4,620120.0,54.94945070849495
538,538,520084,5,640784,31536000,1761.31,,,,,,,1,4,621924.0,79.67560513646367
539,539,520084,5,630626,31536000,10072.2,,,,,,,1,4,621924.0,79.67560513646367
540,540,520084,5,536346,31536000,3978.84,,,,,,,1,4,621924.0,79.67560513646367
541,541,510031,5,520084,31536000,2024.7,,,,,,,4,1,,0.0
542,542,520084,5,520660,31536000,11179.5,,,,,,,1,4,621924.0,79.67560513646367
543,543,552988,5,520084,31536000,129601.0,,,,,,,4,1,552988.0,59.39975005172593
544,544,520084,5,567195,31536000,17907.0,,,,,,,1,4,621924.0,79.67560513646367
545,545,520084,5,527449,31536000,522.39,,,,,,,1,4,621924.0,79.67560513646367
546,546,520084,5,459381,31536000,994.25,,,,,,,1,4,621924.0,79.67560513646367
547,547,520084,5,595298,31536000,2315.62,,,,,,,1,4,621924.0,79.67560513646367
548,548,520084,5,466907,31536000,1531.51,,,,,,,1,4,621924.0,79.67560513646367
549,549,520084,5,589943,31536000,15080.3,,,,,,,1,4,621924.0,79.67560513646367
550,550,520084,5,577992,31536000,8845.36,,,,,,,1,4,621924.0,79.67560513646367
551,551,520084,5,537281,31536000,2262.18,,,,,,,1,4,621924.0,79.67560513646367
552,552,520084,5,523927,31536000,5343.67,,,,,,,1,4,621924.0,79.67560513646367
553,553,520084,5,580426,31536000,2588.29,,,,,,,1,4,621924.0,79.67560513646367
554,554,520084,5,595581,31536000,13260.7,,,,,,,1,4,621924.0,79.67560513646367
555,555,520084,5,642329,31536000,2230.88,,,,,,,1,4,621924.0,79.67560513646367
556,556,520084,5,503701,31536000,16249.6,,,,,,,1,4,621924.0,79.67560513646367
557,557,520084,5,644226,31536000,2347.91,,,,,,,1,4,621924.0,79.67560513646367
558,558,520084,5,632961,31536000,2580.06,,,,,,,1,4,621924.0,79.67560513646367
559,559,520084,5,473173,31536000,530.03,,,,,,,1,4,621924.0,79.67560513646367
560,560,520084,5,620120,31536000,20358.5,,,,,,,1,4,621924.0,79.67560513646367
561,561,520084,5,575030,31536000,30415.8,,,,,,,1,4,621924.0,79.67560513646367
562,562,529433,5,640784,31536000,3538.33,,,,,,,1,4,,0.0
563,563,529433,5,630626,31536000,13854.7,,,,,,,1,4,,0.0
564,564,529433,5,536346,31536000,4349.74,,,,,,,1,4,,0.0
565,565,510031,5,529433,31536000,1284.37,,,,,,,4,1,,0.0
566,566,529433,5,520660,31536000,10862.7,,,,,,,1,4,,0.0
567,567,552988,5,529433,31536000,121408.0,,,,,,,4,1,552988.0,59.39975005172593
568,568,529433,5,567195,31536000,6540.34,,,,,,,1,4,,0.0
569,569,529433,5,527449,31536000,1415.99,,,,,,,1,4,,0.0
570,570,529433,5,459381,31536000,1597.54,,,,,,,1,4,,0.0
571,571,529433,5,595298,31536000,1812.17,,,,,,,1,4,,0.0
572,572,529433,5,466907,31536000,2716.27,,,,,,,1,4,,0.0
573,573,529433,5,606730,31536000,3419.82,,,,,,,1,4,,0.0
574,574,529433,5,589943,31536000,3143.13,,,,,,,1,4,,0.0
575,575,529433,5,577992,31536000,8060.6,,,,,,,1,4,,0.0
576,576,529433,5,537281,31536000,460.34,,,,,,,1,4,,0.0
577,577,529433,5,523927,31536000,5167.03,,,,,,,1,4,,0.0
578,578,529433,5,580426,31536000,2514.63,,,,,,,1,4,,0.0
579,579,529433,5,616315,31536000,4385.38,,,,,,,1,4,,0.0
580,580,529433,5,642329,31536000,684.27,,,,,,,1,4,,0.0
581,581,529433,5,503701,31536000,210.5,,,,,,,1,4,,0.0
582,582,529433,5,644226,31536000,2158.6,,,,,,,1,4,,0.0
583,583,529433,5,632961,31536000,1017.67,,,,,,,1,4,,0.0
584,584,529433,5,473173,31536000,6453.51,,,,,,,1,4,,0.0
585,585,529433,5,620120,31536000,13393.6,,,,,,,1,4,,0.0
586,586,529433,5,575030,31536000,15821.9,,,,,,,1,4,,0.0
587,587,529433,5,621924,31536000,6900.2,,,,,,,1,4,,0.0
588,588,493094,5,630626,31536000,10157.6,,,,,,,1,4,56.0,74.1171651954063
589,589,552988,5,493094,31536000,79413.8,,,,,,,4,1,552988.0,59.39975005172593
590,590,493094,5,567195,31536000,6315.32,,,,,,,1,4,56.0,74.1171651954063
591,591,493094,5,527449,31536000,1159.64,,,,,,,1,4,56.0,74.1171651954063
592,592,493094,5,459381,31536000,1793.02,,,,,,,1,4,56.0,74.1171651954063
593,593,493094,5,595298,31536000,2799.86,,,,,,,1,4,56.0,74.1171651954063
594,594,493094,5,466907,31536000,1723.73,,,,,,,1,4,56.0,74.1171651954063
595,595,493094,5,589943,31536000,4391.21,,,,,,,1,4,56.0,74.1171651954063
596,596,493094,5,577992,31536000,78.87,,,,,,,1,4,56.0,74.1171651954063
597,597,493094,5,523927,31536000,10214.8,,,,,,,1,4,56.0,74.1171651954063
598,598,493094,5,580426,31536000,1173.68,,,,,,,1,4,56.0,74.1171651954063
599,599,493094,5,616315,31536000,1631.93,,,,,,,1,4,56.0,74.1171651954063
600,600,493094,5,642329,31536000,4803.92,,,,,,,1,4,56.0,74.1171651954063
601,601,493094,5,503701,31536000,3163.52,,,,,,,1,4,56.0,74.1171651954063
602,602,493094,5,571970,31536000,616.21,,,,,,,1,4,56.0,74.1171651954063
603,603,493094,5,473173,31536000,3725.96,,,,,,,1,4,56.0,74.1171651954063
604,604,493094,5,620120,31536000,3582.65,,,,,,,1,4,56.0,74.1171651954063
605,605,493094,5,621924,31536000,2441.93,,,,,,,1,4,56.0,74.1171651954063
606,606,510031,5,604113,31536000,115.29,,,,,,,4,1,,0.0
607,607,552988,5,604113,31536000,2933.47,,,,,,,4,1,552988.0,59.39975005172593
608,608,604113,5,567195,31536000,102.25,,,,,,,1,4,60.0,82.2225195489299
609,609,604113,5,527449,31536000,153.88,,,,,,,1,4,60.0,82.2225195489299
610,610,604113,5,459381,31536000,698.03,,,,,,,1,4,60.0,82.2225195489299
611,611,604113,5,595298,31536000,926.2,,,,,,,1,4,60.0,82.2225195489299
612,612,604113,5,466907,31536000,233.46,,,,,,,1,4,60.0,82.2225195489299
613,613,604113,5,537281,31536000,539.3,,,,,,,1,4,60.0,82.2225195489299
614,614,604113,5,523927,31536000,323.11,,,,,,,1,4,60.0,82.2225195489299
615,615,604113,5,580426,31536000,53.94,,,,,,,1,4,60.0,82.2225195489299
616,616,604113,5,616315,31536000,437.88,,,,,,,1,4,60.0,82.2225195489299
617,617,604113,5,642329,31536000,402.74,,,,,,,1,4,60.0,82.2225195489299
618,618,604113,5,503701,31536000,449.99,,,,,,,1,4,60.0,82.2225195489299
619,619,604113,5,632961,31536000,1.53,,,,,,,1,4,60.0,82.2225195489299
620,620,604113,5,473173,31536000,435.11,,,,,,,1,4,60.0,82.2225195489299
621,621,620120,5,604113,31536000,154.55,,,,,,,4,1,,0.0
622,622,604113,5,621924,31536000,796.54,,,,,,,1,4,60.0,82.2225195489299
623,623,510031,5,493652,31536000,735.72,,,,,,,4,1,,0.0
624,624,552988,5,493652,31536000,15445.8,,,,,,,4,1,552988.0,59.39975005172593
625,625,493652,5,567195,31536000,2055.58,,,,,,,1,4,,0.0
626,626,493652,5,527449,31536000,142.76,,,,,,,1,4,,0.0
627,627,493652,5,459381,31536000,156.76,,,,,,,1,4,,0.0
628,628,493652,5,595298,31536000,1299.03,,,,,,,1,4,,0.0
629,629,493652,5,466907,31536000,336.29,,,,,,,1,4,,0.0
630,630,493652,5,577992,31536000,120.27,,,,,,,1,4,,0.0
631,631,493652,5,537281,31536000,304.65,,,,,,,1,4,,0.0
632,632,493652,5,523927,31536000,1011.58,,,,,,,1,4,,0.0
633,633,493652,5,595581,31536000,214.43,,,,,,,1,4,,0.0
634,634,493652,5,616315,31536000,284.93,,,,,,,1,4,,0.0
635,635,493652,5,642329,31536000,490.95,,,,,,,1,4,,0.0
636,636,493652,5,503701,31536000,1132.0,,,,,,,1,4,,0.0
637,637,493652,5,571970,31536000,38.67,,,,,,,1,4,,0.0
638,638,493652,5,632961,31536000,78.12,,,,,,,1,4,,0.0
639,639,493652,5,473173,31536000,1651.44,,,,,,,1,4,,0.0
640,640,493652,5,620120,31536000,1018.22,,,,,,,1,4,,0.0
641,641,493652,5,575030,31536000,8492.89,,,,,,,1,4,,0.0
642,642,493652,5,621924,31536000,85.67,,,,,,,1,4,,0.0
643,643,510031,5,544074,31536000,173.45,,,,,,,4,1,,0.0
644,644,552988,5,544074,31536000,5639.96,,,,,,,4,1,552988.0,59.39975005172593
645,645,544074,5,567195,31536000,1003.13,,,,,,,1,4,,0.0
646,646,544074,5,527449,31536000,139.33,,,,,,,1,4,,0.0
647,647,544074,5,459381,31536000,259.1,,,,,,,1,4,,0.0
648,648,544074,5,595298,31536000,370.86,,,,,,,1,4,,0.0
649,649,544074,5,466907,31536000,132.61,,,,,,,1,4,,0.0
650,650,544074,5,589943,31536000,233.7,,,,,,,1,4,,0.0
651,651,544074,5,577992,31536000,73.43,,,,,,,1,4,,0.0
652,652,544074,5,537281,31536000,114.21,,,,,,,1,4,,0.0
653,653,544074,5,523927,31536000,382.88,,,,,,,1,4,,0.0
654,654,544074,5,580426,31536000,18.12,,,,,,,1,4,,0.0
655,655,544074,5,595581,31536000,376.4,,,,,,,1,4,,0.0
656,656,544074,5,616315,31536000,447.16,,,,,,,1,4,,0.0
657,657,544074,5,503701,31536000,567.43,,,,,,,1,4,,0.0
658,658,544074,5,632961,31536000,4.52,,,,,,,1,4,,0.0
659,659,544074,5,473173,31536000,592.22,,,,,,,1,4,,0.0
660,660,544074,5,620120,31536000,243.68,,,,,,,1,4,,0.0
661,661,544074,5,575030,31536000,2345.31,,,,,,,1,4,,0.0
662,662,541619,5,630626,31536000,1088.77,,,,,,,1,4,27.0,74.25359869193079
663,663,541619,5,536346,31536000,444.32,,,,,,,1,4,27.0,74.25359869193079
664,664,541619,5,520660,31536000,713.5,,,,,,,1,4,27.0,74.25359869193079
