,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
262,262,482012,5,537281,31536000,114.8,,,,,,,1,4,,0.0
263,263,482012,5,580426,31536000,512.19,,,,,,,1,4,,0.0
264,264,482012,5,595581,31536000,133.42,,,,,,,1,4,,0.0
265,265,482012,5,616315,31536000,772.3,,,,,,,1,4,,0.0
266,266,482012,5,642329,31536000,447.06,,,,,,,1,4,,0.0
267,267,482012,5,503701,31536000,2688.4,,,,,,,1,4,,0.0
268,268,482012,5,571970,31536000,41.22,,,,,,,1,4,,0.0
269,269,482012,5,632961,31536000,100.2,,,,,,,1,4,,0.0
270,270,482012,5,473173,31536000,3734.96,,,,,,,1,4,,0.0
271,271,482012,5,620120,31536000,2516.93,,,,,,,1,4,,0.0
272,272,482012,5,575030,31536000,6672.05,,,,,,,1,4,,0.0
273,273,492850,5,536346,31536000,1243.11,,,,,,,1,4,,0.0
274,274,492850,5,520660,31536000,500.25,,,,,,,1,4,,0.0
275,275,492850,5,567195,31536000,1663.24,,,,,,,1,4,,0.0
276,276,492850,5,527449,31536000,49.18,,,,,,,1,4,,0.0
277,277,492850,5,459381,31536000,380.93,,,,,,,1,4,,0.0
278,278,492850,5,595298,31536000,1598.86,,,,,,,1,4,,0.0
279,279,492850,5,466907,31536000,355.75,,,,,,,1,4,,0.0
280,280,492850,5,589943,31536000,2215.63,,,,,,,1,4,,0.0
281,281,492850,5,537281,31536000,392.32,,,,,,,1,4,,0.0
282,282,492850,5,523927,31536000,344.5,,,,,,,1,4,,0.0
283,283,492850,5,580426,31536000,512.35,,,,,,,1,4,,0.0
284,284,492850,5,595581,31536000,15.21,,,,,,,1,4,,0.0
285,285,492850,5,503701,31536000,1845.5,,,,,,,1,4,,0.0
286,286,492850,5,571970,31536000,136.34,,,,,,,1,4,,0.0
287,287,492850,5,644226,31536000,734.04,,,,,,,1,4,,0.0
288,288,492850,5,473173,31536000,311.58,,,,,,,1,4,,0.0
289,289,492850,5,620120,31536000,1039.37,,,,,,,1,4,,0.0
290,290,492850,5,575030,31536000,10152.6,,,,,,,1,4,,0.0
291,291,510031,5,569329,31536000,498.36,,,,,,,4,1,,0.0
292,292,510031,5,588172,31536000,450.54,,,,,,,4,1,,0.0
293,293,510031,5,492850,31536000,630.62,,,,,,,4,1,,0.0
294,294,510031,5,636721,31536000,32.96,,,,,,,4,1,,0.0
295,295,510031,5,580798,31536000,792.79,,,,,,,4,1,,0.0
296,296,510031,5,546593,31536000,1878.82,,,,,,,4,1,,0.0
297,297,510031,5,536906,31536000,115.42,,,,,,,4,1,,0.0
298,298,536906,5,630626,31536000,1844.96,,,,,,,1,4,,0.0
299,299,536906,5,567195,31536000,1525.27,,,,,,,1,4,,0.0
300,300,536906,5,527449,31536000,173.56,,,,,,,1,4,,0.0
301,301,536906,5,459381,31536000,165.42,,,,,,,1,4,,0.0
302,302,536906,5,595298,31536000,309.24,,,,,,,1,4,,0.0
303,303,536906,5,466907,31536000,392.75,,,,,,,1,4,,0.0
304,304,536906,5,606730,31536000,351.2,,,,,,,1,4,,0.0
305,305,536906,5,589943,31536000,852.11,,,,,,,1,4,,0.0
306,306,536906,5,577992,31536000,3283.68,,,,,,,1,4,,0.0
307,307,536906,5,537281,31536000,278.73,,,,,,,1,4,,0.0
308,308,536906,5,616315,31536000,166.04,,,,,,,1,4,,0.0
309,309,536906,5,642329,31536000,724.28,,,,,,,1,4,,0.0
310,310,536906,5,632961,31536000,334.44,,,,,,,1,4,,0.0
311,311,536906,5,473173,31536000,158.92,,,,,,,1,4,,0.0
312,312,536906,5,620120,31536000,97.12,,,,,,,1,4,,0.0
313,313,546593,5,630626,31536000,9245.31,,,,,,,1,4,,0.0
314,314,546593,5,567195,31536000,4241.32,,,,,,,1,4,,0.0
315,315,546593,5,527449,31536000,667.15,,,,,,,1,4,,0.0
316,316,546593,5,459381,31536000,1042.23,,,,,,,1,4,,0.0
317,317,546593,5,595298,31536000,1011.45,,,,,,,1,4,,0.0
318,318,546593,5,466907,31536000,679.18,,,,,,,1,4,,0.0
319,319,546593,5,589943,31536000,4144.21,,,,,,,1,4,,0.0
320,320,546593,5,577992,31536000,5961.09,,,,,,,1,4,,0.0
321,321,546593,5,537281,31536000,1102.59,,,,,,,1,4,,0.0
322,322,546593,5,580426,31536000,1259.95,,,,,,,1,4,,0.0
323,323,546593,5,595581,31536000,1277.66,,,,,,,1,4,,0.0
324,324,546593,5,642329,31536000,1527.56,,,,,,,1,4,,0.0
325,325,546593,5,503701,31536000,6321.04,,,,,,,1,4,,0.0
326,326,546593,5,473173,31536000,2378.14,,,,,,,1,4,,0.0
327,327,546593,5,620120,31536000,1986.66,,,,,,,1,4,,0.0
328,328,552988,5,569329,31536000,9478.52,,,,,,,4,1,552988.0,60.14731329629966
329,329,552988,5,482012,31536000,18450.2,,,,,,,4,1,552988.0,60.14731329629966
330,330,552988,5,588172,31536000,4410.78,,,,,,,4,1,552988.0,60.14731329629966
331,331,552988,5,492850,31536000,19821.5,,,,,,,4,1,552988.0,60.14731329629966
332,332,552988,5,636721,31536000,13157.7,,,,,,,4,1,552988.0,60.14731329629966
333,333,552988,5,580798,31536000,8773.28,,,,,,,4,1,552988.0,60.14731329629966
334,334,552988,5,546593,31536000,7720.52,,,,,,,4,1,552988.0,60.14731329629966
335,335,552988,5,657526,31536000,37449.4,,,,,,,4,1,552988.0,60.14731329629966
336,336,552988,5,536906,31536000,2614.97,,,,,,,4,1,552988.0,60.14731329629966
337,337,552988,5,464579,31536000,20352.5,,,,,,,4,1,552988.0,60.14731329629966
338,338,569329,5,536346,31536000,115.79,,,,,,,1,4,41.0,29.291359632957963
339,339,569329,5,567195,31536000,4210.97,,,,,,,1,4,41.0,29.291359632957963
340,340,569329,5,527449,31536000,775.94,,,,,,,1,4,41.0,29.291359632957963
341,341,569329,5,459381,31536000,615.23,,,,,,,1,4,41.0,29.291359632957963
342,342,569329,5,595298,31536000,3991.31,,,,,,,1,4,41.0,29.291359632957963
343,343,569329,5,466907,31536000,1168.89,,,,,,,1,4,41.0,29.291359632957963
344,344,569329,5,577992,31536000,2970.54,,,,,,,1,4,41.0,29.291359632957963
345,345,569329,5,523927,31536000,2.39,,,,,,,1,4,41.0,29.291359632957963
346,346,569329,5,580426,31536000,1021.95,,,,,,,1,4,41.0,29.291359632957963
347,347,569329,5,595581,31536000,720.96,,,,,,,1,4,41.0,29.291359632957963
348,348,569329,5,616315,31536000,609.94,,,,,,,1,4,41.0,29.291359632957963
349,349,569329,5,503701,31536000,1790.61,,,,,,,1,4,41.0,29.291359632957963
350,350,569329,5,644226,31536000,2061.71,,,,,,,1,4,41.0,29.291359632957963
351,351,569329,5,473173,31536000,2165.12,,,,,,,1,4,41.0,29.291359632957963
352,352,569329,5,620120,31536000,1452.84,,,,,,,1,4,41.0,29.291359632957963
353,353,569329,5,575030,31536000,14649.5,,,,,,,1,4,41.0,29.291359632957963
354,354,580798,5,536346,31536000,426.21,,,,,,,1,4,,0.0
355,355,580798,5,567195,31536000,109.02,,,,,,,1,4,,0.0
356,356,580798,5,527449,31536000,48.73,,,,,,,1,4,,0.0
357,357,580798,5,459381,31536000,4.44,,,,,,,1,4,,0.0
358,358,580798,5,595298,31536000,21.11,,,,,,,1,4,,0.0
359,359,580798,5,466907,31536000,146.95,,,,,,,1,4,,0.0
360,360,580798,5,577992,31536000,1975.82,,,,,,,1,4,,0.0
361,361,580798,5,537281,31536000,168.32,,,,,,,1,4,,0.0
362,362,580798,5,523927,31536000,17.58,,,,,,,1,4,,0.0
363,363,580798,5,580426,31536000,262.83,,,,,,,1,4,,0.0
364,364,580798,5,616315,31536000,1334.54,,,,,,,1,4,,0.0
365,365,580798,5,642329,31536000,187.42,,,,,,,1,4,,0.0
366,366,580798,5,503701,31536000,1514.53,,,,,,,1,4,,0.0
367,367,580798,5,644226,31536000,993.98,,,,,,,1,4,,0.0
368,368,580798,5,473173,31536000,713.31,,,,,,,1,4,,0.0
369,369,580798,5,575030,31536000,4659.92,,,,,,,1,4,,0.0
370,370,588172,5,630626,31536000,1670.19,,,,,,,1,4,,0.0
371,371,588172,5,567195,31536000,509.54,,,,,,,1,4,,0.0
372,372,588172,5,527449,31536000,187.26,,,,,,,1,4,,0.0
373,373,588172,5,459381,31536000,198.14,,,,,,,1,4,,0.0
374,374,588172,5,595298,31536000,594.06,,,,,,,1,4,,0.0
375,375,588172,5,466907,31536000,209.5,,,,,,,1,4,,0.0
376,376,588172,5,577992,31536000,413.23,,,,,,,1,4,,0.0
377,377,588172,5,537281,31536000,18.64,,,,,,,1,4,,0.0
378,378,588172,5,523927,31536000,706.54,,,,,,,1,4,,0.0
379,379,588172,5,616315,31536000,331.34,,,,,,,1,4,,0.0
380,380,588172,5,642329,31536000,177.9,,,,,,,1,4,,0.0
381,381,588172,5,571970,31536000,14.11,,,,,,,1,4,,0.0
382,382,588172,5,632961,31536000,188.27,,,,,,,1,4,,0.0
383,383,588172,5,473173,31536000,119.39,,,,,,,1,4,,0.0
384,384,588172,5,620120,31536000,661.16,,,,,,,1,4,,0.0
385,385,588172,5,621924,31536000,224.71,,,,,,,1,4,,0.0
386,386,620120,5,636721,31536000,486.33,,,,,,,4,1,,0.0
387,387,620120,5,580798,31536000,1502.52,,,,,,,4,1,,0.0
388,388,636721,5,630626,31536000,1639.51,,,,,,,1,4,45.0,76.29955976619797
389,389,636721,5,567195,31536000,646.98,,,,,,,1,4,45.0,76.29955976619797
390,390,636721,5,527449,31536000,240.67,,,,,,,1,4,45.0,76.29955976619797
391,391,636721,5,459381,31536000,569.33,,,,,,,1,4,45.0,76.29955976619797
392,392,636721,5,595298,31536000,1862.42,,,,,,,1,4,45.0,76.29955976619797
393,393,636721,5,466907,31536000,400.82,,,,,,,1,4,45.0,76.29955976619797
394,394,636721,5,589943,31536000,2841.47,,,,,,,1,4,45.0,76.29955976619797
395,395,636721,5,595581,31536000,433.38,,,,,,,1,4,45.0,76.29955976619797
396,396,636721,5,616315,31536000,1235.58,,,,,,,1,4,45.0,76.29955976619797
397,397,636721,5,642329,31536000,252.2,,,,,,,1,4,45.0,76.29955976619797
398,398,636721,5,503701,31536000,1518.22,,,,,,,1,4,45.0,76.29955976619797
399,399,636721,5,571970,31536000,149.78,,,,,,,1,4,45.0,76.29955976619797
400,400,636721,5,632961,31536000,44.14,,,,,,,1,4,45.0,76.29955976619797
401,401,636721,5,473173,31536000,983.64,,,,,,,1,4,45.0,76.29955976619797
402,402,636721,5,621924,31536000,796.16,,,,,,,1,4,45.0,76.29955976619797
403,403,657526,5,503218,31536000,864.13,,,,,,,1,4,,0.0
404,404,657526,5,536346,31536000,432.71,,,,,,,1,4,,0.0
405,405,657526,5,520660,31536000,3697.33,,,,,,,1,4,,0.0
406,406,657526,5,567195,31536000,6893.61,,,,,,,1,4,,0.0
407,407,657526,5,527449,31536000,102.03,,,,,,,1,4,,0.0
408,408,657526,5,459381,31536000,649.81,,,,,,,1,4,,0.0
409,409,657526,5,595298,31536000,1237.39,,,,,,,1,4,,0.0
410,410,657526,5,466907,31536000,377.67,,,,,,,1,4,,0.0
411,411,657526,5,589943,31536000,6387.94,,,,,,,1,4,,0.0
412,412,657526,5,577992,31536000,1444.46,,,,,,,1,4,,0.0
413,413,657526,5,537281,31536000,896.12,,,,,,,1,4,,0.0
414,414,657526,5,580426,31536000,2708.62,,,,,,,1,4,,0.0
415,415,657526,5,595581,31536000,984.37,,,,,,,1,4,,0.0
416,416,657526,5,616315,31536000,691.57,,,,,,,1,4,,0.0
417,417,657526,5,503701,31536000,2152.02,,,,,,,1,4,,0.0
418,418,657526,5,644226,31536000,1133.34,,,,,,,1,4,,0.0
419,419,657526,5,473173,31536000,417.98,,,,,,,1,4,,0.0
420,420,657526,5,620120,31536000,7935.6,,,,,,,1,4,,0.0
421,421,657526,5,621924,31536000,317.61,,,,,,,1,4,,0.0
422,422,557269,5,536346,31536000,655.13,,,,,,,1,4,,0.0
423,423,557269,5,520660,31536000,730.33,,,,,,,1,4,,0.0
424,424,557269,5,567195,31536000,422.1,,,,,,,1,4,,0.0
425,425,557269,5,527449,31536000,49.47,,,,,,,1,4,,0.0
426,426,557269,5,459381,31536000,203.94,,,,,,,1,4,,0.0
427,427,557269,5,595298,31536000,603.25,,,,,,,1,4,,0.0
428,428,557269,5,466907,31536000,103.21,,,,,,,1,4,,0.0
429,429,557269,5,606730,31536000,114.05,,,,,,,1,4,,0.0
430,430,557269,5,537281,31536000,121.83,,,,,,,1,4,,0.0
431,431,557269,5,523927,31536000,478.86,,,,,,,1,4,,0.0
432,432,557269,5,580426,31536000,226.22,,,,,,,1,4,,0.0
433,433,557269,5,595581,31536000,326.47,,,,,,,1,4,,0.0
434,434,557269,5,503701,31536000,1070.35,,,,,,,1,4,,0.0
435,435,557269,5,644226,31536000,517.84,,,,,,,1,4,,0.0
436,436,557269,5,473173,31536000,85.76,,,,,,,1,4,,0.0
437,437,557269,5,621924,31536000,1351.44,,,,,,,1,4,,0.0
438,438,552988,5,557269,31536000,4724.3,,,,,,,4,1,552988.0,60.14731329629966
439,439,620120,5,557269,31536000,35.87,,,,,,,4,1,,0.0
440,440,655963,5,640784,31536000,296.85,,,,,,,1,4,,0.0
441,441,655963,5,630626,31536000,23697.1,,,,,,,1,4,,0.0
442,442,655963,5,567195,31536000,7517.28,,,,,,,1,4,,0.0
443,443,655963,5,527449,31536000,905.62,,,,,,,1,4,,0.0
444,444,655963,5,459381,31536000,1515.98,,,,,,,1,4,,0.0
445,445,655963,5,595298,31536000,7064.27,,,,,,,1,4,,0.0
446,446,655963,5,466907,31536000,3416.1,,,,,,,1,4,,0.0
447,447,655963,5,589943,31536000,4569.15,,,,,,,1,4,,0.0
448,448,655963,5,577992,31536000,4425.31,,,,,,,1,4,,0.0
449,449,655963,5,523927,31536000,5185.15,,,,,,,1,4,,0.0
450,450,655963,5,580426,31536000,3230.1,,,,,,,1,4,,0.0
451,451,655963,5,616315,31536000,1483.75,,,,,,,1,4,,0.0
452,452,655963,5,642329,31536000,3670.14,,,,,,,1,4,,0.0
453,453,655963,5,571970,31536000,524.95,,,,,,,1,4,,0.0
454,454,655963,5,632961,31536000,1960.36,,,,,,,1,4,,0.0
455,455,655963,5,473173,31536000,2511.28,,,,,,,1,4,,0.0
456,456,655963,5,620120,31536000,15948.0,,,,,,,1,4,,0.0
457,457,655963,5,575030,31536000,15436.2,,,,,,,1,4,,0.0
458,458,655963,5,621924,31536000,3952.68,,,,,,,1,4,,0.0
459,459,510031,5,655963,31536000,2502.66,,,,,,,4,1,,0.0
460,460,552988,5,655963,31536000,109907.0,,,,,,,4,1,552988.0,60.14731329629966
461,461,639642,5,536346,31536000,854.36,,,,,,,1,4,595298.0,55.062695663570885
462,462,639642,5,520660,31536000,907.2,,,,,,,1,4,595298.0,55.062695663570885
463,463,639642,5,567195,31536000,3262.45,,,,,,,1,4,595298.0,55.062695663570885
464,464,639642,5,527449,31536000,355.3,,,,,,,1,4,595298.0,55.062695663570885
465,465,639642,5,459381,31536000,782.44,,,,,,,1,4,595298.0,55.062695663570885
466,466,639642,5,595298,31536000,692.16,,,,,,,1,4,595298.0,55.062695663570885
467,467,639642,5,466907,31536000,553.99,,,,,,,1,4,595298.0,55.062695663570885
468,468,639642,5,577992,31536000,419.38,,,,,,,1,4,595298.0,55.062695663570885
469,469,639642,5,523927,31536000,1965.25,,,,,,,1,4,595298.0,55.062695663570885
470,470,639642,5,580426,31536000,277.86,,,,,,,1,4,595298.0,55.062695663570885
471,471,639642,5,595581,31536000,1346.99,,,,,,,1,4,595298.0,55.062695663570885
472,472,639642,5,642329,31536000,1379.15,,,,,,,1,4,595298.0,55.062695663570885
473,473,639642,5,503701,31536000,2033.67,,,,,,,1,4,595298.0,55.062695663570885
474,474,639642,5,571970,31536000,75.2,,,,,,,1,4,595298.0,55.062695663570885
475,475,639642,5,644226,31536000,1415.71,,,,,,,1,4,595298.0,55.062695663570885
476,476,639642,5,632961,31536000,8.34,,,,,,,1,4,595298.0,55.062695663570885
477,477,639642,5,473173,31536000,1451.89,,,,,,,1,4,595298.0,55.062695663570885
478,478,639642,5,620120,31536000,1983.78,,,,,,,1,4,595298.0,55.062695663570885
479,479,639642,5,575030,31536000,3458.5,,,,,,,1,4,595298.0,55.062695663570885
480,480,639642,5,621924,31536000,450.07,,,,,,,1,4,595298.0,55.062695663570885
481,481,510031,5,639642,31536000,850.33,,,,,,,4,1,,0.0
482,482,552988,5,639642,31536000,17549.4,,,,,,,4,1,552988.0,60.14731329629966
483,483,585606,5,503218,31536000,636.46,,,,,,,1,4,,0.0
484,484,585606,5,536346,31536000,1624.18,,,,,,,1,4,,0.0
485,485,585606,5,527449,31536000,25.63,,,,,,,1,4,,0.0
486,486,585606,5,459381,31536000,705.58,,,,,,,1,4,,0.0
487,487,585606,5,595298,31536000,979.7,,,,,,,1,4,,0.0
488,488,585606,5,466907,31536000,56.59,,,,,,,1,4,,0.0
489,489,585606,5,589943,31536000,531.78,,,,,,,1,4,,0.0
490,490,585606,5,537281,31536000,317.77,,,,,,,1,4,,0.0
491,491,585606,5,595581,31536000,611.41,,,,,,,1,4,,0.0
492,492,585606,5,616315,31536000,1133.39,,,,,,,1,4,,0.0
493,493,585606,5,503701,31536000,1002.26,,,,,,,1,4,,0.0
494,494,585606,5,571970,31536000,67.06,,,,,,,1,4,,0.0
495,495,585606,5,644226,31536000,395.03,,,,,,,1,4,,0.0
496,496,585606,5,632961,31536000,61.78,,,,,,,1,4,,0.0
497,497,585606,5,473173,31536000,1396.83,,,,,,,1,4,,0.0
498,498,585606,5,620120,31536000,426.85,,,,,,,1,4,,0.0
499,499,585606,5,575030,31536000,6110.68,,,,,,,1,4,,0.0
500,500,585606,5,621924,31536000,4660.12,,,,,,,1,4,,0.0
501,501,510031,5,585606,31536000,563.88,,,,,,,4,1,,0.0
502,502,552988,5,585606,31536000,3906.88,,,,,,,4,1,552988.0,60.14731329629966
503,503,571369,5,640784,31536000,1746.28,,,,,,,1,4,,0.0
504,504,571369,5,536346,31536000,4328.33,,,,,,,1,4,,0.0
505,505,571369,5,527449,31536000,580.13,,,,,,,1,4,,0.0
506,506,571369,5,459381,31536000,1403.61,,,,,,,1,4,,0.0
507,507,571369,5,595298,31536000,6710.84,,,,,,,1,4,,0.0
508,508,571369,5,466907,31536000,2069.84,,,,,,,1,4,,0.0
509,509,571369,5,577992,31536000,1752.47,,,,,,,1,4,,0.0
510,510,571369,5,595581,31536000,4033.83,,,,,,,1,4,,0.0
511,511,571369,5,616315,31536000,6237.13,,,,,,,1,4,,0.0
512,512,571369,5,642329,31536000,2505.02,,,,,,,1,4,,0.0
513,513,571369,5,503701,31536000,13236.0,,,,,,,1,4,,0.0
514,514,571369,5,571970,31536000,1469.8,,,,,,,1,4,,0.0
515,515,571369,5,644226,31536000,5371.76,,,,,,,1,4,,0.0
516,516,571369,5,632961,31536000,1665.05,,,,,,,1,4,,0.0
517,517,571369,5,473173,31536000,2302.65,,,,,,,1,4,,0.0
518,518,571369,5,620120,31536000,25968.1,,,,,,,1,4,,0.0
519,519,571369,5,575030,31536000,39565.6,,,,,,,1,4,,0.0
520,520,571369,5,621924,31536000,4412.93,,,,,,,1,4,,0.0
521,521,510031,5,571369,31536000,7855.5,,,,,,,4,1,,0.0
522,522,552988,5,571369,31536000,141744.0,,,,,,,4,1,552988.0,60.14731329629966
523,523,516873,5,640784,31536000,1118.65,,,,,,,1,4,,0.0
524,524,516873,5,536346,31536000,1367.23,,,,,,,1,4,,0.0
525,525,516873,5,527449,31536000,364.94,,,,,,,1,4,,0.0
526,526,516873,5,459381,31536000,875.9,,,,,,,1,4,,0.0
527,527,516873,5,595298,31536000,2110.77,,,,,,,1,4,,0.0
528,528,516873,5,466907,31536000,1033.21,,,,,,,1,4,,0.0
529,529,516873,5,589943,31536000,4952.46,,,,,,,1,4,,0.0
530,530,516873,5,577992,31536000,4771.52,,,,,,,1,4,,0.0
531,531,516873,5,537281,31536000,552.41,,,,,,,1,4,,0.0
532,532,516873,5,523927,31536000,9585.05,,,,,,,1,4,,0.0
533,533,516873,5,580426,31536000,3966.64,,,,,,,1,4,,0.0
534,534,516873,5,616315,31536000,3586.36,,,,,,,1,4,,0.0
535,535,516873,5,642329,31536000,3838.17,,,,,,,1,4,,0.0
536,536,516873,5,503701,31536000,2835.05,,,,,,,1,4,,0.0
537,537,516873,5,644226,31536000,3068.77,,,,,,,1,4,,0.0
538,538,516873,5,632961,31536000,314.77,,,,,,,1,4,,0.0
539,539,516873,5,473173,31536000,1459.69,,,,,,,1,4,,0.0
540,540,516873,5,620120,31536000,97608.4,,,,,,,1,4,,0.0
541,541,516873,5,575030,31536000,10798.3,,,,,,,1,4,,0.0
542,542,516873,5,621924,31536000,31264.8,,,,,,,1,4,,0.0
543,543,552988,5,516873,31536000,67163.2,,,,,,,4,1,552988.0,60.14731329629966
544,544,566580,5,640784,31536000,132.44,,,,,,,1,4,,0.0
545,545,566580,5,630626,31536000,1740.54,,,,,,,1,4,,0.0
546,546,566580,5,527449,31536000,103.7,,,,,,,1,4,,0.0
547,547,566580,5,459381,31536000,81.43,,,,,,,1,4,,0.0
548,548,566580,5,595298,31536000,1583.24,,,,,,,1,4,,0.0
549,549,566580,5,466907,31536000,49.59,,,,,,,1,4,,0.0
550,550,566580,5,577992,31536000,1649.44,,,,,,,1,4,,0.0
551,551,566580,5,523927,31536000,2275.25,,,,,,,1,4,,0.0
552,552,566580,5,616315,31536000,1188.57,,,,,,,1,4,,0.0
553,553,566580,5,632961,31536000,221.39,,,,,,,1,4,,0.0
554,554,566580,5,473173,31536000,584.72,,,,,,,1,4,,0.0
555,555,566580,5,620120,31536000,106.88,,,,,,,1,4,,0.0
556,556,566580,5,575030,31536000,3687.2,,,,,,,1,4,,0.0
557,557,566580,5,621924,31536000,788.91,,,,,,,1,4,,0.0
558,558,510031,5,566580,31536000,19.13,,,,,,,4,1,,0.0
559,559,552988,5,566580,31536000,3158.36,,,,,,,4,1,552988.0,60.14731329629966
560,560,477374,5,640784,31536000,146.83,,,,,,,1,4,,0.0
561,561,477374,5,536346,31536000,715.96,,,,,,,1,4,,0.0
562,562,477374,5,567195,31536000,1045.51,,,,,,,1,4,,0.0
563,563,477374,5,527449,31536000,272.05,,,,,,,1,4,,0.0
564,564,477374,5,459381,31536000,330.65,,,,,,,1,4,,0.0
565,565,477374,5,595298,31536000,692.91,,,,,,,1,4,,0.0
566,566,477374,5,466907,31536000,56.24,,,,,,,1,4,,0.0
567,567,477374,5,589943,31536000,191.21,,,,,,,1,4,,0.0
568,568,477374,5,537281,31536000,34.71,,,,,,,1,4,,0.0
569,569,477374,5,523927,31536000,897.96,,,,,,,1,4,,0.0
570,570,477374,5,580426,31536000,24.56,,,,,,,1,4,,0.0
571,571,477374,5,595581,31536000,1136.23,,,,,,,1,4,,0.0
572,572,477374,5,642329,31536000,180.66,,,,,,,1,4,,0.0
573,573,477374,5,503701,31536000,2295.07,,,,,,,1,4,,0.0
574,574,477374,5,571970,31536000,64.76,,,,,,,1,4,,0.0
575,575,477374,5,644226,31536000,622.83,,,,,,,1,4,,0.0
576,576,477374,5,473173,31536000,710.23,,,,,,,1,4,,0.0
577,577,477374,5,620120,31536000,1198.06,,,,,,,1,4,,0.0
578,578,477374,5,575030,31536000,333.32,,,,,,,1,4,,0.0
579,579,477374,5,621924,31536000,272.08,,,,,,,1,4,,0.0
580,580,552988,5,477374,31536000,13703.4,,,,,,,4,1,552988.0,60.14731329629966
581,581,584457,5,640784,31536000,383.6,,,,,,,1,4,,0.0
582,582,584457,5,536346,31536000,1488.77,,,,,,,1,4,,0.0
583,583,584457,5,567195,31536000,1088.44,,,,,,,1,4,,0.0
584,584,584457,5,527449,31536000,61.59,,,,,,,1,4,,0.0
585,585,584457,5,459381,31536000,301.58,,,,,,,1,4,,0.0
586,586,584457,5,595298,31536000,137.73,,,,,,,1,4,,0.0
587,587,584457,5,589943,31536000,2064.53,,,,,,,1,4,,0.0
588,588,584457,5,537281,31536000,111.43,,,,,,,1,4,,0.0
589,589,584457,5,523927,31536000,1285.34,,,,,,,1,4,,0.0
590,590,584457,5,580426,31536000,53.76,,,,,,,1,4,,0.0
591,591,584457,5,595581,31536000,31.71,,,,,,,1,4,,0.0
592,592,584457,5,616315,31536000,843.95,,,,,,,1,4,,0.0
593,593,584457,5,503701,31536000,1347.57,,,,,,,1,4,,0.0
594,594,584457,5,571970,31536000,123.98,,,,,,,1,4,,0.0
595,595,584457,5,644226,31536000,594.22,,,,,,,1,4,,0.0
596,596,584457,5,473173,31536000,127.35,,,,,,,1,4,,0.0
597,597,584457,5,620120,31536000,736.57,,,,,,,1,4,,0.0
598,598,584457,5,575030,31536000,2645.89,,,,,,,1,4,,0.0
599,599,510031,5,584457,31536000,326.38,,,,,,,4,1,,0.0
600,600,552988,5,584457,31536000,4963.3,,,,,,,4,1,552988.0,60.14731329629966
601,601,544636,5,640784,31536000,648.85,,,,,,,1,4,,0.0
602,602,544636,5,503218,31536000,826.9,,,,,,,1,4,,0.0
603,603,544636,5,630626,31536000,6870.03,,,,,,,1,4,,0.0
604,604,544636,5,567195,31536000,11603.1,,,,,,,1,4,,0.0
605,605,544636,5,527449,31536000,157.01,,,,,,,1,4,,0.0
606,606,544636,5,459381,31536000,408.08,,,,,,,1,4,,0.0
607,607,544636,5,595298,31536000,781.41,,,,,,,1,4,,0.0
608,608,544636,5,466907,31536000,585.1,,,,,,,1,4,,0.0
609,609,544636,5,577992,31536000,1345.64,,,,,,,1,4,,0.0
610,610,544636,5,537281,31536000,482.61,,,,,,,1,4,,0.0
611,611,544636,5,523927,31536000,1823.33,,,,,,,1,4,,0.0
612,612,544636,5,580426,31536000,266.98,,,,,,,1,4,,0.0
613,613,544636,5,595581,31536000,3506.07,,,,,,,1,4,,0.0
614,614,544636,5,616315,31536000,1135.68,,,,,,,1,4,,0.0
615,615,544636,5,503701,31536000,1866.86,,,,,,,1,4,,0.0
616,616,544636,5,571970,31536000,78.41,,,,,,,1,4,,0.0
617,617,544636,5,632961,31536000,31.31,,,,,,,1,4,,0.0
618,618,544636,5,473173,31536000,362.15,,,,,,,1,4,,0.0
619,619,544636,5,620120,31536000,7595.77,,,,,,,1,4,,0.0
620,620,544636,5,575030,31536000,1166.13,,,,,,,1,4,,0.0
621,621,510031,5,544636,31536000,777.87,,,,,,,4,1,,0.0
622,622,552988,5,544636,31536000,38582.0,,,,,,,4,1,552988.0,60.14731329629966
623,623,483005,5,640784,31536000,304.09,,,,,,,1,4,,0.0
624,624,483005,5,503218,31536000,309.77,,,,,,,1,4,,0.0
625,625,483005,5,536346,31536000,562.84,,,,,,,1,4,,0.0
626,626,483005,5,567195,31536000,743.14,,,,,,,1,4,,0.0
627,627,483005,5,527449,31536000,273.13,,,,,,,1,4,,0.0
628,628,483005,5,459381,31536000,424.78,,,,,,,1,4,,0.0
629,629,483005,5,595298,31536000,1796.07,,,,,,,1,4,,0.0
630,630,483005,5,466907,31536000,265.53,,,,,,,1,4,,0.0
631,631,483005,5,577992,31536000,2077.39,,,,,,,1,4,,0.0
632,632,483005,5,537281,31536000,339.53,,,,,,,1,4,,0.0
633,633,483005,5,523927,31536000,147.51,,,,,,,1,4,,0.0
634,634,483005,5,580426,31536000,576.65,,,,,,,1,4,,0.0
635,635,483005,5,595581,31536000,138.96,,,,,,,1,4,,0.0
636,636,483005,5,616315,31536000,578.05,,,,,,,1,4,,0.0
637,637,483005,5,642329,31536000,856.97,,,,,,,1,4,,0.0
